"scenario","gridTag","modelID","median_cid","iqr_cid","n_reps","tree_length","gain_loss","n_char","n_taxa","part_rate","pass_rate","mean_rhat_max","mean_ess_min","mean_asdsf","mean_tree_ess","n_reps_conv","cov_tree_len","mse_tree_len","cov_error_tree_len","mean_cov_rate_loss","mean_mse_rate_loss","cov_error_rate_loss","mean_cgr_coverage","cov_error_cgr"
"nt","tl2.50_gl0.50_pr2.50_c200","model2",0.195291378606335,0.0843539459580244,10,2.5,0.5,200,50,2.5,1,0.999273794730033,784.188117946095,0.00782615420793426,472.888159189352,10,0.5,27.2838912202403,0.45,NA,NA,NA,0.5,0.45
"nt","tl2.50_gl0.50_pr2.50_c200","model3",0.199048620503138,0.116933417842796,10,2.5,0.5,200,50,2.5,1,0.999174430641291,721.640989035269,0.00794309266156658,449.589332058268,10,0.3,2.39455261592574,0.65,0,0.672381791435734,0.95,0.15,0.8
"nt","tl2.50_gl0.50_pr2.50_c200","model4",0.188917016716003,0.101466588693391,10,2.5,0.5,200,50,2.5,1,0.999388630389159,733.367782596419,0.00686607974655801,469.640809711923,10,0.1,1.29958179794636,0.85,NA,NA,NA,0.1,0.85
"nt","tl2.50_gl0.50_pr2.50_c200","model5",0.189644383292598,0.0947620966105333,10,2.5,0.5,200,50,2.5,1,0.999495136363861,709.364204118025,0.00597557375277867,513.256167265596,10,0.1,1.21453883038019,0.85,NA,NA,NA,0.45,0.5
"nt","tl2.50_gl0.50_pr2.50_c200","model6",0.186057439253764,0.0770100800963663,10,2.5,0.5,200,50,2.5,1,0.999383166899719,782.039753224659,0.00696789368777431,490.677619376407,10,0.3,12.3024237349857,0.65,NA,NA,NA,0.3,0.65
"nt","tl2.50_gl0.50_pr2.50_c200","model7",0.184980907132583,0.0869043165163745,8,2.5,0.5,200,50,2.5,0.8,0.999511743838005,610.643891726255,0.00604663536279734,532.473539729457,10,0,4.70943001443208,0.95,0,0.705051833312673,0.95,0.5,0.45
"nt","tl2.50_gl0.50_pr2.50_c200","model8",0.185288917532795,0.0867103200108001,10,2.5,0.5,200,50,2.5,1,0.999434796201676,768.847551784876,0.00651935401927622,562.146860176075,10,0.3,17.4944381487779,0.65,NA,NA,NA,0.65,0.3
"nt","tl2.50_gl0.50_pr2.50_c200","model9",0.176465664132131,0.0996738758426347,6,2.5,0.5,200,50,2.5,0.6,0.99977438042758,304.347636413898,0.0039912055133808,590.907394451124,10,0.5,1.19175587098836,0.45,0,0.974913317133664,0.95,0.583333333333333,0.366666666666667
"nt","tl2.50_gl0.50_pr2.50_c25","model1",0.555046418106419,0.0831904321764456,10,2.5,0.5,25,50,2.5,1,0.999418749916463,743.730312404092,0.00614828628494323,427.314825220582,10,0.6,1.30888316971468,0.35,NA,NA,NA,0.6,0.35
"nt","tl2.50_gl0.50_pr2.50_c25","model10",0.555117556230124,0.0795335400463875,10,2.5,0.5,25,50,2.5,1,0.999570069105093,806.916965881165,0.00522668711397528,534.545346354155,10,0.6,0.833628078527632,0.35,NA,NA,NA,0.75,0.2
"nt","tl2.50_gl0.50_pr2.50_c25","model11",0.51200302960662,0.103490027907926,10,2.5,0.5,25,50,2.5,1,0.999432589707552,696.584679642753,0.00596411082729175,310.98453715632,10,0.6,0.568111396248613,0.35,NA,NA,NA,0.6,0.35
"nt","tl2.50_gl0.50_pr2.50_c25","model12",0.528334474318023,0.0525288336005694,9,2.5,0.5,25,50,2.5,0.9,0.999722300996306,685.35342298481,0.00419088168829621,439.721419226206,10,0,2.24437930775828,0.95,NA,NA,NA,0,0.95
"nt","tl2.50_gl0.50_pr2.50_c25","model2",0.554923761795042,0.0870608031622482,10,2.5,0.5,25,50,2.5,1,0.999449142163816,750.207686362807,0.00591910708833345,444.276582043765,10,0.5,3.95792855937976,0.45,NA,NA,NA,0.5,0.45
"nt","tl2.50_gl0.50_pr2.50_c25","model3",0.554976438095036,0.0912459855102397,10,2.5,0.5,25,50,2.5,1,0.99941397518284,780.398327959614,0.00620628608976123,468.314782142599,10,0.7,1.22480465068438,0.25,0.5,0.654849912240208,0.45,0.6,0.35
"nt","tl2.50_gl0.50_pr2.50_c25","model4",0.549601723393113,0.0908806848615336,10,2.5,0.5,25,50,2.5,1,0.999497784379477,759.844327981869,0.00565665315532076,435.394659409344,10,0.5,0.858163265623937,0.45,NA,NA,NA,0.5,0.45
"nt","tl2.50_gl0.50_pr2.50_c25","model5",0.553097112176355,0.0957330791818616,10,2.5,0.5,25,50,2.5,1,0.999535037036444,783.248345024734,0.00547135205896006,527.097299979094,10,0.5,0.827175044243791,0.45,NA,NA,NA,0.7,0.25
"nt","tl2.50_gl0.50_pr2.50_c25","model6",0.551983929434874,0.0921074653436882,10,2.5,0.5,25,50,2.5,1,0.999481369044114,745.384259416355,0.00569690136844964,473.252791685286,10,0.6,1.18487991046225,0.35,NA,NA,NA,0.6,0.35
"nt","tl2.50_gl0.50_pr2.50_c25","model7",0.556763949020177,0.0826660256439135,10,2.5,0.5,25,50,2.5,1,0.999560030277399,813.518208103285,0.00544590308954752,538.272809063032,10,0.6,1.18770263069454,0.35,NA,NA,NA,0.75,0.2
"nt","tl2.50_gl0.50_pr2.50_c25","model8",0.555059603926766,0.0882709392064326,10,2.5,0.5,25,50,2.5,1,0.999479999127674,754.116428969259,0.00569813512154565,475.424309644275,10,0.7,0.916011182603309,0.25,NA,NA,NA,0.8,0.15
"nt","tl2.50_gl0.50_pr2.50_c25","model9",0.556210097930675,0.0750890075994542,10,2.5,0.5,25,50,2.5,1,0.999649562737102,701.811057928835,0.00446541143653628,534.546575268085,10,0.5,1.42720725050543,0.45,NA,NA,NA,0.75,0.2
"nt","tl2.50_gl0.50_pr2.50_c50","model1",0.428136577962644,0.0630721478829769,10,2.5,0.5,50,50,2.5,1,0.999301975895148,709.136797401989,0.00646776158787305,376.086835573673,10,0.5,2.02217014817382,0.45,NA,NA,NA,0.5,0.45
"nt","tl2.50_gl0.50_pr2.50_c50","model10",0.392374972913772,0.0671831353929426,10,2.5,0.5,50,50,2.5,1,0.999537930105906,895.150969854164,0.00525355050383996,533.598327684145,10,0.4,2.55699049647089,0.55,NA,NA,NA,0.65,0.3
"nt","tl2.50_gl0.50_pr2.50_c50","model11",0.412548117327534,0.0864419813776674,10,2.5,0.5,50,50,2.5,1,0.999358019868005,712.236977147849,0.00685716171891371,253.824863655965,10,0.4,0.951094608704075,0.55,NA,NA,NA,0.4,0.55
"nt","tl2.50_gl0.50_pr2.50_c50","model12",0.42883562349126,0.0725672092962401,9,2.5,0.5,50,50,2.5,0.9,0.999751604099016,596.678588411806,0.00392492000182514,435.728046060891,10,0,2.81302261688495,0.95,NA,NA,NA,0,0.95
"nt","tl2.50_gl0.50_pr2.50_c50","model2",0.391563358481416,0.0641749150625227,10,2.5,0.5,50,50,2.5,1,0.999315123475776,807.208397518586,0.00633807698824029,476.282748838927,10,0.5,10.8201509554789,0.45,NA,NA,NA,0.5,0.45
"nt","tl2.50_gl0.50_pr2.50_c50","model3",0.434406205169903,0.0663549649264348,10,2.5,0.5,50,50,2.5,1,0.999329638597301,765.172265919985,0.00641426034753861,431.745149838525,10,0.5,2.04100928112911,0.45,0.2,0.513059651293046,0.75,0.35,0.6
"nt","tl2.50_gl0.50_pr2.50_c50","model4",0.425230309023105,0.0629183442373364,10,2.5,0.5,50,50,2.5,1,0.999474954746441,840.557853905128,0.00564722818954712,425.592184202241,10,0.4,1.1099464313436,0.55,NA,NA,NA,0.4,0.55
"nt","tl2.50_gl0.50_pr2.50_c50","model5",0.427848483162132,0.0606702100122138,10,2.5,0.5,50,50,2.5,1,0.999524392422286,785.646189478483,0.00528497307479502,479.213859270041,10,0.3,1.20188928369399,0.65,NA,NA,NA,0.55,0.4
"nt","tl2.50_gl0.50_pr2.50_c50","model6",0.388434267008976,0.0591830013826612,10,2.5,0.5,50,50,2.5,1,0.999385975366123,769.91457645078,0.00606738966052147,441.933489787599,10,0.4,2.79945607945385,0.55,NA,NA,NA,0.4,0.55
"nt","tl2.50_gl0.50_pr2.50_c50","model7",0.394907714416804,0.063235323805278,10,2.5,0.5,50,50,2.5,1,0.99948558943307,724.888831107907,0.00537745646439883,466.404493295982,10,0.3,1.85484319860351,0.65,NA,NA,NA,0.65,0.3
"nt","tl2.50_gl0.50_pr2.50_c50","model8",0.3918537487157,0.063664255603515,10,2.5,0.5,50,50,2.5,1,0.999475577225835,797.234218768446,0.00564162454725994,456.689786820556,10,0.4,2.74130133231483,0.55,NA,NA,NA,0.65,0.3
"nt","tl2.50_gl0.50_pr2.50_c50","model9",0.39263867384584,0.0613869724144046,8,2.5,0.5,50,50,2.5,0.8,0.9997470522389,628.292856032654,0.00375065076224723,527.378995898654,10,0.4,1.39639073533098,0.55,NA,NA,NA,0.5625,0.3875
"nt","tl2.50_gl0.50_pr5.00_c100","model1",0.272269244720873,0.118395852492965,10,2.5,0.5,100,50,5,1,0.999288581199105,708.996917999032,0.006717250333865,385.756455430545,10,0.4,1.87788469433924,0.55,NA,NA,NA,0.4,0.55
"nt","tl2.50_gl0.50_pr5.00_c100","model10",0.277716583364141,0.0348958327232603,10,2.5,0.5,100,50,5,1,0.999474365194176,835.689130117771,0.00547853535086088,472.956876258969,10,0.1,7.21989595413543,0.85,NA,NA,NA,0.5,0.45
"nt","tl2.50_gl0.50_pr5.00_c100","model11",0.249185917240233,0.107283115525752,10,2.5,0.5,100,50,5,1,0.999376098144546,736.592047891857,0.0081877708729513,262.16533934258,10,0.4,0.994983520627335,0.55,NA,NA,NA,0.4,0.55
"nt","tl2.50_gl0.50_pr5.00_c100","model12",0.273752489069721,0.138475704259347,9,2.5,0.5,100,50,5,0.9,0.999692910078507,431.462054743109,0.00478275542771579,411.19222453735,10,0,3.04031448454083,0.95,NA,NA,NA,0,0.95
"nt","tl2.50_gl0.50_pr5.00_c100","model2",0.281895987444252,0.0494444049493464,10,2.5,0.5,100,50,5,1,0.999339190878598,790.600788146077,0.00657070405222774,487.930000553647,10,0.5,22.4834609305933,0.45,NA,NA,NA,0.5,0.45
"nt","tl2.50_gl0.50_pr5.00_c100","model3",0.279475507357319,0.10460346087689,10,2.5,0.5,100,50,5,1,0.999321825615694,762.595335540065,0.00651045952866313,389.085239386736,10,0.4,1.77233148100194,0.55,0.1,0.621454132876623,0.85,0.25,0.7
"nt","tl2.50_gl0.50_pr5.00_c100","model4",0.287006189220969,0.0567230517699569,10,2.5,0.5,100,50,5,1,0.999564547168455,730.963920096334,0.00510331859572298,454.689352304252,10,0.1,1.69558083584013,0.85,NA,NA,NA,0.1,0.85
"nt","tl2.50_gl0.50_pr5.00_c100","model5",0.283439174664688,0.0591350804929537,10,2.5,0.5,100,50,5,1,0.999623523021163,718.861567993956,0.00482770303223174,481.727468153712,10,0.1,1.73594397011727,0.85,NA,NA,NA,0.45,0.5
"nt","tl2.50_gl0.50_pr5.00_c100","model6",0.271656629874897,0.0360631311410609,10,2.5,0.5,100,50,5,1,0.999458560590728,759.998455086011,0.00564578132758483,496.78404509769,10,0.1,6.96700771228935,0.85,NA,NA,NA,0.1,0.85
"nt","tl2.50_gl0.50_pr5.00_c100","model7",0.282277484404486,0.0462455924465899,7,2.5,0.5,100,50,5,0.7,0.999509768561428,580.671512635689,0.0052801276326521,511.32443611305,10,0.1,3.95194692784374,0.85,0,0.860954541391858,0.95,0.571428571428571,0.378571428571429
"nt","tl2.50_gl0.50_pr5.00_c100","model8",0.276112232225032,0.0316789339776045,10,2.5,0.5,100,50,5,1,0.999407202340013,753.844764159476,0.0060337288036844,460.268373782698,10,0.1,7.67178298624488,0.85,NA,NA,NA,0.55,0.4
"nt","tl2.50_gl0.50_pr5.00_c100","model9",0.267341730088106,0.055294348459539,6,2.5,0.5,100,50,5,0.6,0.999777209802594,512.349602723024,0.0034200267892885,557.528615335325,10,0.2,2.10515322434979,0.75,0,1.12325438125245,0.95,0.5,0.45
"nt","tl2.50_gl0.50_pr5.00_c200","model1",0.207044898266292,0.0394008701173146,10,2.5,0.5,200,50,5,1,0.999234092075294,741.908192656528,0.00785247526569666,460.695783695717,10,0.4,2.6258805248058,0.55,NA,NA,NA,0.4,0.55
"nt","tl2.50_gl0.50_pr5.00_c200","model10",0.183422535708765,0.0482582663319183,10,2.5,0.5,200,50,5,1,0.999508557487846,780.800745162276,0.00607865441850153,530.835359681865,10,0,12.7645488472235,0.95,NA,NA,NA,0.45,0.5
"nt","tl2.50_gl0.50_pr5.00_c200","model11",0.183263709779658,0.039279108270515,10,2.5,0.5,200,50,5,1,0.999173738199171,700.196882182985,0.0098318245902161,401.496197621741,10,0.5,1.50278237221879,0.45,NA,NA,NA,0.5,0.45
"nt","tl2.50_gl0.50_pr5.00_c200","model2",0.187032125139652,0.0555609393919185,10,2.5,0.5,200,50,5,1,0.999340707359791,765.302255264245,0.00723758940367856,511.368366449821,10,0.3,34.9110212997607,0.65,NA,NA,NA,0.3,0.65
"nt","tl2.50_gl0.50_pr5.00_c200","model3",0.205377600830034,0.0417507872436196,10,2.5,0.5,200,50,5,1,0.999229387416491,751.093453978898,0.00782736101395881,494.223074696196,10,0.4,2.55839711980846,0.55,0,0.868362624576491,0.95,0.2,0.75
"nt","tl2.50_gl0.50_pr5.00_c200","model4",0.189523653643054,0.0558903074941092,10,2.5,0.5,200,50,5,1,0.999531821082411,732.303189327364,0.00577999249954724,468.708007936706,10,0,1.79416042204123,0.95,NA,NA,NA,0,0.95
"nt","tl2.50_gl0.50_pr5.00_c200","model5",0.18893648834094,0.0556242178779354,10,2.5,0.5,200,50,5,1,0.999643844659221,737.855280531802,0.00488605690774131,545.781544415728,10,0,1.93335254184779,0.95,NA,NA,NA,0.4,0.55
"nt","tl2.50_gl0.50_pr5.00_c200","model6",0.185184171020468,0.0454691884623091,10,2.5,0.5,200,50,5,1,0.999442118116739,738.391768263446,0.00638560748679224,455.318977859794,10,0.1,10.6737971681966,0.85,NA,NA,NA,0.1,0.85
"nt","tl2.50_gl0.50_pr5.00_c200","model7",0.187409965082044,0.0487952948334896,7,2.5,0.5,200,50,5,0.7,0.999523981206399,543.020166551329,0.00578106753909093,522.477097130922,10,0,5.38545477543185,0.95,0,1.08237197132288,0.95,0.428571428571429,0.521428571428571
"nt","tl2.50_gl0.50_pr5.00_c200","model8",0.1844386312501,0.0451322341665183,10,2.5,0.5,200,50,5,1,0.999490969012286,761.491580737278,0.00639813567904071,492.497426426483,10,0,13.0677300246909,0.95,NA,NA,NA,0.45,0.5
"nt","tl2.50_gl0.50_pr5.00_c200","model9",0.183753907023738,0.0228121539480002,4,2.5,0.5,200,50,5,0.4,0.99977432702702,291.099200752921,0.00384540741143714,573.105215585924,10,0.2,2.27519578037337,0.75,0,1.05407983428624,0.95,0.5,0.45
"nt","tl2.50_gl0.50_pr5.00_c25","model1",0.566290855224421,0.0938664939515881,10,2.5,0.5,25,50,5,1,0.999488513708657,751.415210778974,0.00572703298438994,449.673053874275,10,0.7,1.62678382663377,0.25,NA,NA,NA,0.7,0.25
"nt","tl2.50_gl0.50_pr5.00_c25","model10",0.56613546539098,0.0906697491403275,10,2.5,0.5,25,50,5,1,0.999552720178166,776.792529270849,0.0052776413720336,498.266561060271,10,0.5,1.59446317695561,0.45,NA,NA,NA,0.7,0.25
"nt","tl2.50_gl0.50_pr5.00_c25","model11",0.526231968645286,0.0678128793363204,10,2.5,0.5,25,50,5,1,0.999501648412427,737.096372292105,0.00571530641610935,286.169893057885,10,0.5,0.68677541779847,0.45,NA,NA,NA,0.5,0.45
"nt","tl2.50_gl0.50_pr5.00_c25","model12",0.548356357670108,0.0810014238329273,9,2.5,0.5,25,50,5,0.9,0.999748346272897,636.245310285949,0.00404439983995959,462.603474770837,10,0.1,2.22679809878633,0.85,NA,NA,NA,0,0.95
"nt","tl2.50_gl0.50_pr5.00_c25","model2",0.564114577120062,0.0947574150169272,10,2.5,0.5,25,50,5,1,0.999501738781892,732.258987484044,0.00557584958836101,497.021530853325,10,0.7,6.44774878304621,0.25,NA,NA,NA,0.7,0.25
"nt","tl2.50_gl0.50_pr5.00_c25","model3",0.56165597045422,0.095026714236628,10,2.5,0.5,25,50,5,1,0.999476980103751,764.335337921253,0.00570472295492257,441.378229545342,10,0.7,1.39513104172911,0.25,0.2,0.99800456091635,0.75,0.45,0.5
"nt","tl2.50_gl0.50_pr5.00_c25","model4",0.559842874590424,0.092674065467475,10,2.5,0.5,25,50,5,1,0.999549755393728,741.154475666055,0.0054280709499125,512.972252878187,10,0.4,1.11846944859323,0.55,NA,NA,NA,0.4,0.55
"nt","tl2.50_gl0.50_pr5.00_c25","model5",0.565053901611109,0.0914432718842366,10,2.5,0.5,25,50,5,1,0.99956032874234,788.093463692045,0.00527706659400075,521.724730872714,10,0.3,1.10109784819827,0.65,NA,NA,NA,0.5,0.45
"nt","tl2.50_gl0.50_pr5.00_c25","model6",0.560373153862239,0.0895091091881417,10,2.5,0.5,25,50,5,1,0.999510892557992,763.097525837047,0.00562106722428628,493.689101673841,10,0.4,1.67809751852423,0.55,NA,NA,NA,0.4,0.55
"nt","tl2.50_gl0.50_pr5.00_c25","model7",0.571333495508794,0.0902436174389718,10,2.5,0.5,25,50,5,1,0.999605090008852,718.384749753544,0.00496830735713223,478.861652745149,10,0.4,1.69027886347844,0.55,NA,NA,NA,0.65,0.3
"nt","tl2.50_gl0.50_pr5.00_c25","model8",0.571546627060589,0.0908546958592751,10,2.5,0.5,25,50,5,1,0.999530247716512,784.243495559433,0.00542124147189231,478.241209847398,10,0.5,1.39013106639393,0.45,NA,NA,NA,0.65,0.3
"nt","tl2.50_gl0.50_pr5.00_c25","model9",0.548367509975512,0.0805144412570262,8,2.5,0.5,25,50,5,0.8,0.999589040711019,628.628958036953,0.0049791131178152,449.176792919399,10,0.4,1.702817752465,0.55,NA,NA,NA,0.5625,0.3875
"nt","tl2.50_gl0.50_pr5.00_c50","model1",0.408844670484103,0.116481463785036,10,2.5,0.5,50,50,5,1,0.999369079436346,712.191878831561,0.00623032518459006,382.33780217559,10,0.6,1.4124923945742,0.35,NA,NA,NA,0.6,0.35
"nt","tl2.50_gl0.50_pr5.00_c50","model10",0.39218342116508,0.107653838483856,10,2.5,0.5,50,50,5,1,0.999512048137331,802.071956516026,0.00530698412355342,482.520668274396,10,0.2,1.96757302396817,0.75,NA,NA,NA,0.55,0.4
"nt","tl2.50_gl0.50_pr5.00_c50","model11",0.358815932863684,0.109294981870775,10,2.5,0.5,50,50,5,1,0.999351731242124,726.10958277693,0.00677760630663957,235.474030987396,10,0.8,0.634320850202552,0.15,NA,NA,NA,0.8,0.15
"nt","tl2.50_gl0.50_pr5.00_c50","model12",0.383860811877326,0.119511736278179,9,2.5,0.5,50,50,5,0.9,0.999749351484434,463.442978411684,0.00401592154399474,423.028998394793,10,0,2.8779450353876,0.95,NA,NA,NA,0,0.95
"nt","tl2.50_gl0.50_pr5.00_c50","model2",0.394932103075123,0.108193151003675,10,2.5,0.5,50,50,5,1,0.999329590227872,731.746113726861,0.00630990718015249,407.621378290055,10,0.6,9.7488524264659,0.35,NA,NA,NA,0.6,0.35
"nt","tl2.50_gl0.50_pr5.00_c50","model3",0.414555437711135,0.110366581617447,10,2.5,0.5,50,50,5,1,0.999354426414323,752.390313589646,0.00635305315046229,418.76788784576,10,0.6,1.37387160606544,0.35,0.1,0.797749675567894,0.85,0.35,0.6
"nt","tl2.50_gl0.50_pr5.00_c50","model4",0.404822427311576,0.114493691993879,10,2.5,0.5,50,50,5,1,0.999558796561412,800.733720902889,0.00510475121269958,457.443776910406,10,0.2,1.46358331576731,0.75,NA,NA,NA,0.2,0.75
"nt","tl2.50_gl0.50_pr5.00_c50","model5",0.403712437455249,0.113658854212338,10,2.5,0.5,50,50,5,1,0.999571457152502,765.312478028823,0.00516624932026034,464.63479000552,10,0.2,1.60143435015274,0.75,NA,NA,NA,0.45,0.5
"nt","tl2.50_gl0.50_pr5.00_c50","model6",0.397129796613053,0.108787454949093,10,2.5,0.5,50,50,5,1,0.999475281836378,797.966581808195,0.00549753867150934,516.132998806997,10,0.2,1.8197516472959,0.75,NA,NA,NA,0.2,0.75
"nt","tl2.50_gl0.50_pr5.00_c50","model7",0.396358263660061,0.101240226087723,9,2.5,0.5,50,50,5,0.9,0.999605231914761,647.050981260566,0.00470242527659668,529.67603041146,10,0.2,2.02984966915095,0.75,0,1.28190362057159,0.95,0.5,0.45
"nt","tl2.50_gl0.50_pr5.00_c50","model8",0.393554669281027,0.107245361174094,10,2.5,0.5,50,50,5,1,0.999482790198445,745.752416984197,0.00545145108699456,510.686104470798,10,0.2,2.00629782271134,0.75,NA,NA,NA,0.55,0.4
"nt","tl2.50_gl0.50_pr5.00_c50","model9",0.389118596656339,0.109425695112391,10,2.5,0.5,50,50,5,1,0.999693492792725,661.1909674278,0.00411177222845041,547.750530185998,10,0.3,2.12396188064254,0.65,NA,NA,NA,0.6,0.35
"nt","tl2.50_gl1.00_pr1.00_c100","model1",0.253767030969188,0.0711358039023015,10,2.5,1,100,50,1,1,0.999322014534035,772.276965964692,0.00680494534193132,446.096817480248,10,0.3,2.95184566893136,0.65,NA,NA,NA,0.3,0.65
"nt","tl2.50_gl1.00_pr1.00_c100","model10",0.25678207828566,0.0892047012781578,10,2.5,1,100,50,1,1,0.999349637205687,806.996961521762,0.00647349459801366,480.710451878322,10,0.5,15.3722064006962,0.45,NA,NA,NA,0.75,0.2
"nt","tl2.50_gl1.00_pr1.00_c100","model11",0.237037582017361,0.0781538124670174,10,2.5,1,100,50,1,1,0.99924313012219,726.719286270995,0.00834620190176328,249.953086511563,10,0.2,1.614445862365,0.75,NA,NA,NA,0.2,0.75
"nt","tl2.50_gl1.00_pr1.00_c100","model12",0.239763309201484,0.0675811117151416,7,2.5,1,100,50,1,0.7,0.99955454994593,546.571553086355,0.0058545170996131,347.432420420968,10,0,2.91386116082835,0.95,NA,NA,NA,0,0.95
"nt","tl2.50_gl1.00_pr1.00_c100","model2",0.255440212335876,0.0957418654433136,10,2.5,1,100,50,1,1,0.999314472208909,789.21967799751,0.00694939532625294,459.821430453098,10,0.3,21.3109464124197,0.65,NA,NA,NA,0.3,0.65
"nt","tl2.50_gl1.00_pr1.00_c100","model3",0.255029309844449,0.0693140586642038,10,2.5,1,100,50,1,1,0.999251350909007,739.233061944811,0.00720532894389897,400.342611851268,10,0.3,2.95884835848097,0.65,1,0.0122258044296855,0.05,0.65,0.3
"nt","tl2.50_gl1.00_pr1.00_c100","model4",0.255128704738351,0.0697578767418522,10,2.5,1,100,50,1,1,0.999286895317379,762.593137979709,0.0067683375597112,414.224202937124,10,0.5,3.09558475677356,0.45,NA,NA,NA,0.5,0.45
"nt","tl2.50_gl1.00_pr1.00_c100","model5",0.254787442909444,0.0746906639963055,10,2.5,1,100,50,1,1,0.999296740781597,807.198806773814,0.00671590782173933,386.890231598546,10,0.4,3.00170142809865,0.55,NA,NA,NA,0.7,0.25
"nt","tl2.50_gl1.00_pr1.00_c100","model6",0.254373443318309,0.098014171221343,10,2.5,1,100,50,1,1,0.999266826108171,767.963580536895,0.00733240599930102,430.723029169089,10,0.5,16.3803203280319,0.45,NA,NA,NA,0.5,0.45
"nt","tl2.50_gl1.00_pr1.00_c100","model7",0.256535135880201,0.09775751924336,10,2.5,1,100,50,1,1,0.999448074016005,602.90245928997,0.00587016543463262,446.972739654588,10,0.5,6.74366565676633,0.45,1,0.0204797599008262,0.05,0.833333333333333,0.116666666666667
"nt","tl2.50_gl1.00_pr1.00_c100","model8",0.255625978455145,0.0932083445864121,10,2.5,1,100,50,1,1,0.999291181035498,788.56165588086,0.00689929641861169,419.010880137927,10,0.5,16.2149545967554,0.45,NA,NA,NA,0.75,0.2
"nt","tl2.50_gl1.00_pr1.00_c100","model9",0.25607471945919,0.074376322214782,8,2.5,1,100,50,1,0.8,0.999849011998684,445.089180186537,0.00280876441594952,560.402985025004,10,0.9,0.309181137461979,0.0499999999999999,NA,NA,NA,0.9375,0.0125
"nt","tl2.50_gl1.00_pr1.00_c200","model1",0.173284725559531,0.0393242994590699,10,2.5,1,200,50,1,1,0.99913681433233,739.41207039123,0.0086276134559292,441.898316233967,10,0.4,3.32299168396332,0.55,NA,NA,NA,0.4,0.55
