Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
7980	-269.0933	-315.6934	46.60007	0.4553482	0.5522594	0.1337741	0.459607	0.540393	1.033703
7986	-275.9162	-321.4533	45.53718	0.9151229	0.7353269	0.2711369	0.446675	0.553325	0.96927
7992	-273.2629	-319.1539	45.89101	0.6004404	0.4943891	0.288883	0.240305	0.759695	1.214073
7998	-268.8704	-315.6471	46.7767	0.05794823	0.5481055	0.211079	0.365946	0.634054	1.008696
8004	-266.9189	-313.9897	47.07075	0.0474032	0.4655975	0.211079	0.242246	0.757754	0.8475662
8010	-269.6011	-316.1141	46.51299	0.1052953	0.3537699	0.2939924	0.129691	0.870309	1.315629
8016	-271.8437	-319.5382	47.69452	0.1866253	0.2671574	0.1044532	0.167877	0.832123	0.8665491
8022	-268.577	-315.7729	47.19582	0.1525431	0.5022795	0.06392445	0.378168	0.621832	1.113856
8028	-267.0225	-314.8633	47.84078	0.2828031	0.2299307	0.05559663	0.263307	0.736693	0.9553634
8034	-274.2586	-319.7009	45.44228	0.7954551	1.39841	0.1700616	0.71005	0.28995	0.8042813
8040	-272.8191	-317.4353	44.6162	0.584569	2.123894	0.3064861	0.699132	0.300868	1.016904
8046	-269.0572	-313.3344	44.27721	0.731032	4.467029	0.1373768	0.708069	0.291931	0.6724257
8052	-266.5375	-311.3209	44.7834	0.4054928	3.685473	0.0753359	0.720387	0.279613	1.07553
8058	-277.6995	-322.632	44.93246	0.8220106	3.103227	0.0578917	0.659534	0.340466	0.7977416
8064	-271.4925	-316.0498	44.55728	1.087153	3.030285	0.1180987	0.840285	0.159715	0.4916708
8070	-268.1413	-312.1047	43.96336	1.066906	4.217231	0.1652008	0.893672	0.106328	0.5661635
8076	-275.3034	-319.9553	44.65194	0.56185	3.589846	0.1424793	0.90899	0.0910101	0.7849981
8082	-266.7628	-311.0714	44.30858	0.2494758	4.712916	0.1643888	0.902015	0.0979853	1.023193
8088	-270.8075	-314.6594	43.85193	0.142731	6.723891	0.2130021	0.843545	0.156455	0.9244492
8094	-282.1559	-325.0529	42.89692	0.6136568	12.06107	0.05183692	0.891726	0.108274	1.11701
8100	-286.8679	-330.7892	43.92134	0.4562935	3.158903	0.5149117	0.780892	0.219108	0.9482803
8106	-267.2595	-311.8552	44.59566	0.1149856	3.48665	0.2563492	0.780892	0.219108	1.009205
8112	-272.2822	-316.0991	43.81691	0.4078349	6.532852	0.1165043	0.779433	0.220567	1.062542
8118	-271.9696	-316.5836	44.61406	0.6035536	4.05591	0.1225678	0.714724	0.285276	0.6242051
8124	-275.8994	-320.2928	44.39341	0.3438557	3.105961	0.2066371	0.788718	0.211282	1.243511
8130	-279.586	-324.8786	45.29258	0.2332583	1.656095	0.3938372	0.760913	0.239087	0.7613944
8136	-269.9983	-315.8486	45.85028	0.3085778	1.431083	0.1618015	0.596379	0.403621	0.9024854
8142	-267.6827	-313.2312	45.54854	0.1390507	1.431083	0.2782318	0.440787	0.559213	1.045844
8148	-268.1063	-314.8288	46.72257	0.2962863	0.6954694	0.08962718	0.613578	0.386422	1.045844
8154	-269.9324	-315.2659	45.33356	0.4781138	2.255615	0.1414743	0.605413	0.394587	0.7737249
8160	-265.0559	-310.134	45.07807	0.5543895	2.669796	0.1173275	0.625436	0.374564	0.8566957
8166	-268.4127	-313.7332	45.32048	0.5278036	2.736154	0.09467049	0.621988	0.378012	0.6131532
8172	-268.4753	-313.1134	44.63811	0.7987628	3.363201	0.1346449	0.733772	0.266228	0.5739807
8178	-274.0167	-318.6089	44.59215	0.9736239	2.400659	0.2186422	0.791414	0.208586	0.6443825
8184	-273.4268	-318.8067	45.37982	1.019966	1.894582	0.07482088	0.68185	0.31815	0.5440705
8190	-271.2418	-316.0386	44.79679	1.637405	1.520515	0.07753628	0.530194	0.469806	0.2439244
8196	-265.5523	-310.997	45.44463	0.8050539	2.113292	0.07753628	0.636171	0.363829	0.5845971
8202	-271.2075	-316.9045	45.69704	0.5932585	1.52089	0.1639753	0.448928	0.551072	0.5697443
8208	-267.0966	-311.6828	44.58629	0.9987523	3.08148	0.1271147	0.697971	0.302029	0.5406832
8214	-276.6119	-321.5623	44.95043	0.2839953	4.536342	0.08326846	0.725293	0.274707	0.6125099
8220	-273.2962	-318.9192	45.62294	0.2091499	2.299021	0.1223366	0.607762	0.392238	0.8119658
8226	-270.3282	-315.0199	44.69162	0.6563161	2.462853	0.24895	0.659295	0.340705	0.8119658
8232	-276.2835	-321.677	45.39355	0.549881	1.9743	0.1587576	0.665875	0.334125	0.7220117
8238	-275.8886	-320.8719	44.98323	0.5665794	2.862775	0.1637399	0.67541	0.32459	0.5267667
8244	-272.5448	-316.7755	44.2307	0.9423008	2.862775	0.3003258	0.804509	0.195491	0.5030823
8250	-274.519	-318.7235	44.20451	0.9423008	4.0311	0.1507323	0.568118	0.431882	0.5320811
8256	-284.0166	-328.1477	44.13113	0.9989221	4.195165	0.1402772	0.534243	0.465757	0.5320811
8262	-274.1315	-318.8928	44.76129	0.5284481	2.805462	0.255274	0.827455	0.172545	0.6042504
8268	-270.3372	-314.5802	44.24299	0.9671966	2.60032	0.3359099	0.680578	0.319422	0.460773
8274	-275.7171	-320.8611	45.14403	0.2842817	1.987615	0.1239326	0.718161	0.281839	1.352486
8280	-269.6626	-314.4345	44.77189	0.3781485	1.861406	0.3403648	0.498815	0.501185	1.138366
8286	-261.6485	-307.8123	46.1638	0.11601	0.881739	0.2454385	0.510294	0.489706	1.035723
8292	-265.8419	-310.4019	44.56003	0.4762761	1.383038	0.6734097	0.679325	0.320675	1.035723
8298	-265.666	-311.3115	45.64549	0.1436033	1.214137	0.3870018	0.557686	0.442314	0.8744513
8304	-269.9789	-314.5858	44.60696	0.6964595	1.88541	0.3870018	0.586589	0.413411	0.8744513
8310	-266.458	-311.8606	45.40255	0.7577943	2.246615	0.07097622	0.595482	0.404518	0.693838
8316	-268.6087	-313.9009	45.29213	0.739279	1.381734	0.2657815	0.544785	0.455215	0.7256694
8322	-268.782	-313.9065	45.12442	0.9678508	1.347852	0.2839437	0.640275	0.359725	0.4997057
8328	-265.0624	-310.2448	45.1824	0.6338724	2.555942	0.1073269	0.556525	0.443475	0.736213
8334	-274.8463	-319.8667	45.02036	0.6652375	2.169015	0.2233601	0.735691	0.264309	0.6186469
8340	-271.3019	-316.7865	45.4846	0.4077418	0.9973709	0.3804178	0.539682	0.460318	0.9942105
8346	-271.4654	-316.7353	45.26991	0.129655	1.370281	0.4639134	0.542468	0.457532	1.001549
8352	-274.4727	-318.7171	44.24442	0.5366058	3.284011	0.1377108	0.775412	0.224588	1.333072
8358	-277.8733	-323.0069	45.13358	0.1991683	3.086532	0.0987116	0.794966	0.205034	1.059279
8364	-274.3305	-319.1358	44.80524	0.1340425	2.579766	0.1589739	0.781726	0.218274	1.390421
8370	-275.7188	-321.6462	45.92736	0.2479548	1.095117	0.2856303	0.36232	0.63768	0.8008768
8376	-271.3085	-317.9898	46.68137	0.2007978	0.9434263	0.06173298	0.621124	0.378876	1.025013
8382	-271.1994	-316.6553	45.45583	0.9017483	1.711561	0.0786933	0.69775	0.30225	0.8187606
8388	-271.8267	-318.1142	46.2875	0.268369	1.446878	0.04509153	0.586031	0.413969	0.9903729
8394	-277.0081	-323.6848	46.67672	0.6070879	0.9141362	0.03811555	0.531369	0.468631	0.7257418
8400	-273.9358	-320.5529	46.61714	1.051173	0.6234169	0.04015437	0.288844	0.711156	0.6558237
8406	-280.6214	-328.7099	48.08844	0.3842603	0.2249987	0.03259572	0.366498	0.633502	0.6558237
8412	-270.3583	-316.9541	46.5958	0.7895065	0.5624356	0.09265431	0.355712	0.644288	0.8401708
8418	-271.2546	-317.5462	46.2916	0.7113081	0.7743081	0.1156327	0.506718	0.493282	0.8401708
8424	-271.4154	-316.7908	45.37547	0.6157279	1.745647	0.1615976	0.704916	0.295084	0.8401708
8430	-273.6242	-319.7241	46.09994	0.2311116	0.9370461	0.1276971	0.683902	0.316098	1.266123
8436	-271.8177	-317.4241	45.60645	0.2482841	1.067472	0.2712302	0.639032	0.360968	1.189647
8442	-273.7667	-319.0686	45.30194	0.1375514	0.9570485	0.2455855	0.554205	0.445795	1.647725
8448	-275.7593	-322.4376	46.67834	0.08396334	0.5525474	0.2398166	0.281166	0.718834	0.9941506
8454	-280.2553	-325.196	44.94077	0.3971631	1.774539	0.1396426	0.699686	0.300314	1.478398
8460	-274.2416	-319.4703	45.22868	0.3665333	2.644744	0.1234834	0.591127	0.408873	0.8859163
8466	-274.287	-319.3104	45.02335	0.5685513	2.044892	0.1129593	0.470323	0.529677	1.226878
8472	-276.2222	-321.4381	45.21593	0.1643244	1.42349	0.2969259	0.552726	0.447274	1.281711
8478	-277.4815	-323.0014	45.51996	0.04745762	1.211352	0.3797495	0.658859	0.341141	1.115345
8484	-278.2702	-322.3967	44.12658	0.3535097	2.516194	0.5266282	0.731786	0.268214	1.109243
8490	-276.7248	-320.9944	44.26963	0.2785199	1.822831	0.3680665	0.743222	0.256778	1.589249
8496	-278.812	-323.519	44.70706	0.03207778	3.215897	0.1705851	0.591192	0.408808	1.297028
8502	-277.0044	-321.4778	44.47345	0.07969784	4.228593	0.1209379	0.793332	0.206668	1.297028
8508	-274.0956	-318.4821	44.38657	0.01229314	4.351078	0.2459258	0.793332	0.206668	1.050216
8514	-267.583	-313.0531	45.47012	0.08073915	1.667381	0.2632448	0.68	0.32	1.050216
8520	-278.1194	-323.5791	45.45966	0.1923045	1.427358	0.2518545	0.712565	0.287435	1.142545
8526	-270.1268	-315.521	45.39415	0.2329992	2.140484	0.1894603	0.675923	0.324077	0.8839845
8532	-267.2062	-311.9898	44.78362	0.4641038	2.332482	0.2920834	0.695784	0.304216	0.8839845
8538	-273.8211	-318.4644	44.64326	0.1825571	3.524491	0.1983457	0.673293	0.326707	1.040123
8544	-275.5655	-320.905	45.33951	0.3671976	0.8698814	0.2708155	0.398585	0.601415	1.472085
8550	-276.3993	-320.837	44.43765	0.346658	1.274372	0.5472748	0.529208	0.470792	1.472085
8556	-276.8284	-322.2823	45.45389	0.2054451	1.397343	0.3245787	0.585535	0.414465	0.9932517
8562	-271.513	-317.6249	46.11188	0.1590621	1.466871	0.1005831	0.640472	0.359528	0.9991722
8568	-269.8453	-315.8455	46.00014	0.2825364	0.9688954	0.2743738	0.479794	0.520206	0.8556779
8574	-275.0676	-319.8487	44.78115	0.4907461	2.881337	0.2057139	0.634935	0.365065	0.8126995
8580	-265.5529	-310.9713	45.41836	0.3778541	1.602009	0.2138444	0.586513	0.413487	0.9839406
8586	-262.2005	-308.4155	46.215	1.12078	0.494136	0.1753161	0.268995	0.731005	0.4315603
8592	-266.921	-313.6998	46.77882	0.7368765	0.3991475	0.1753161	0.428315	0.571685	0.5170935
8598	-269.058	-315.3892	46.33114	0.4626864	0.7960207	0.1253992	0.527703	0.472297	0.9994164
