Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
6378	-271.9245	-316.7821	44.85758	0.1589676	2.520429	0.1741146	0.584794	0.415206	1.312046
6384	-266.0142	-311.3459	45.33171	0.5046169	1.779926	0.1958103	0.633557	0.366443	0.8685333
6390	-267.1778	-312.7391	45.5613	0.3488205	1.540462	0.2254485	0.544693	0.455307	0.8719818
6396	-265.3741	-310.6632	45.28916	0.537744	1.614565	0.2434007	0.544693	0.455307	0.8506052
6402	-272.5089	-318.0461	45.53721	0.8434949	1.252211	0.2049587	0.609118	0.390882	0.5060019
6408	-273.2713	-318.9399	45.66859	0.240211	1.252211	0.2049587	0.530966	0.469034	1.154312
6414	-267.6494	-313.3474	45.698	0.7066234	1.253832	0.1721425	0.530966	0.469034	0.7215777
6420	-264.3417	-309.8858	45.54411	0.8350395	1.369281	0.1721425	0.554133	0.445867	0.5649628
6426	-264.8071	-310.245	45.4379	0.5802153	1.85008	0.1721425	0.555554	0.444446	0.6394393
6432	-269.4799	-315.0665	45.58661	0.708415	1.14401	0.2216474	0.600379	0.399621	0.8028726
6438	-267.3719	-313.2101	45.83819	0.5142091	1.018037	0.2399744	0.600379	0.399621	0.8174969
6444	-269.722	-315.2432	45.52114	0.326902	1.346336	0.2399744	0.592112	0.407888	1.049164
6450	-268.0127	-312.9265	44.91375	0.613519	1.934865	0.2416404	0.483163	0.516837	0.9597737
6456	-271.1867	-316.0838	44.89713	0.578925	1.245374	0.2853443	0.596402	0.403598	1.342273
6462	-263.599	-309.7476	46.14856	0.04704179	1.245374	0.1608763	0.465468	0.534532	1.022734
6468	-266.9557	-312.8151	45.85943	0.2322123	1.245374	0.189551	0.33349	0.66651	1.033915
6474	-269.2024	-313.9697	44.76726	0.3217876	2.99504	0.1662082	0.80405	0.19595	1.086257
6480	-279.9645	-326.6386	46.67409	0.3465376	0.646565	0.1309969	0.27819	0.72181	0.9401983
6486	-275.1709	-322.0417	46.87081	0.2515517	0.646565	0.1309969	0.442011	0.557989	0.8223954
6492	-273.9107	-320.3105	46.39978	0.1432934	1.538981	0.05978911	0.746	0.254	0.8491658
6498	-267.7199	-313.5121	45.79217	0.3690678	1.538981	0.1443277	0.523794	0.476206	0.8778057
6504	-264.186	-309.7001	45.51404	0.5164642	1.746236	0.159646	0.645084	0.354916	0.7976574
6510	-266.539	-311.6065	45.06751	0.8804572	1.746236	0.1713601	0.616298	0.383702	0.8529752
6516	-264.6394	-309.8053	45.16586	0.7281888	2.294556	0.13893	0.558786	0.441214	0.5981336
6522	-271.1733	-315.5356	44.36228	0.3254032	4.842998	0.2122487	0.764003	0.235997	0.5899199
6528	-269.7604	-313.3143	43.55394	0.3759678	6.703138	0.3031539	0.855013	0.144987	0.7137331
6534	-268.8269	-313.5343	44.70742	0.374262	2.696044	0.2266523	0.813047	0.186953	1.04571
6540	-271.59	-317.0279	45.43796	0.3394226	1.41593	0.2266523	0.477137	0.522863	1.098321
6546	-268.6391	-314.3043	45.6652	0.6326576	1.41593	0.1771032	0.458005	0.541995	0.6481347
6552	-272.1476	-317.8375	45.68991	0.9885838	1.007544	0.1771032	0.455385	0.544615	0.5797875
6558	-268.6962	-314.6943	45.99806	0.3965965	1.082435	0.1647454	0.487911	0.512089	0.9553806
6564	-274.9628	-320.8712	45.90839	0.2132272	1.082435	0.2586072	0.489785	0.510215	0.9553806
6570	-275.9755	-321.905	45.92947	0.03222072	1.294358	0.2586072	0.565352	0.434648	0.9272135
6576	-268.7895	-313.6341	44.84453	0.02775801	3.412424	0.2358157	0.802269	0.197731	0.9272135
6582	-274.9323	-318.6905	43.75818	0.06140847	7.977548	0.1851405	0.856005	0.143995	0.9272135
6588	-269.428	-314.9596	45.53157	0.2880164	1.611206	0.2597005	0.579047	0.420953	0.8093456
6594	-270.8458	-316.1378	45.29204	0.5240177	2.070521	0.180022	0.505114	0.494886	0.7245568
6600	-273.7078	-317.6509	43.94305	1.729272	1.905871	0.1747054	0.650196	0.349804	0.1936075
6606	-274.6503	-319.1462	44.49587	1.550094	1.000189	0.3411282	0.532954	0.467046	0.2346447
6612	-277.8962	-321.7846	43.88845	0.8290361	3.262022	0.384648	0.807107	0.192893	0.7694234
6618	-269.7161	-314.1221	44.40602	0.5567884	2.603968	0.4053494	0.696089	0.303911	0.7694234
6624	-272.321	-316.8597	44.53875	0.2325456	2.603968	0.4053494	0.585062	0.414938	0.9924448
6630	-269.7307	-315.1333	45.40262	0.5199764	1.854216	0.2042756	0.73697	0.26303	0.6236156
6636	-268.693	-312.8223	44.12933	0.9772557	3.610655	0.2042756	0.831917	0.168083	0.5994645
6642	-277.137	-323.4262	46.28916	0.03761136	0.934552	0.1673373	0.357099	0.642901	1.152262
6648	-275.4683	-321.9531	46.48474	0.1266387	0.705777	0.1618087	0.647014	0.352986	1.152262
6654	-272.5645	-317.2618	44.69723	0.3960235	2.149841	0.3166922	0.647014	0.352986	1.08359
6660	-268.6781	-313.6044	44.9263	0.6347241	2.304031	0.1712016	0.704501	0.295499	0.9239577
6666	-270.8538	-317.0812	46.22739	0.4043992	0.997547	0.1471767	0.499926	0.500074	0.8494476
6672	-276.8828	-322.6085	45.72566	0.6605163	1.163626	0.1873621	0.717743	0.282257	0.7927681
6678	-275.7281	-320.9112	45.18316	1.085873	0.983173	0.2582073	0.386392	0.613608	0.2400767
6684	-267.6895	-313.7593	46.06986	0.6124665	0.5969781	0.2647499	0.36925	0.63075	0.9408835
6690	-273.3447	-319.8368	46.49215	0.2954439	0.6080236	0.2039904	0.437992	0.562008	0.9869365
6696	-263.8809	-309.3626	45.48167	0.7398268	1.382434	0.1315457	0.512417	0.487583	0.9898171
6702	-267.8595	-313.9392	46.07965	0.2850214	1.320611	0.0926692	0.470221	0.529779	1.051913
6708	-271.1726	-317.0387	45.86607	0.3720406	1.320611	0.0926692	0.521983	0.478017	1.167183
6714	-263.8024	-309.5732	45.77076	0.8003578	1.484436	0.0926692	0.555502	0.444498	0.6249685
6720	-268.4971	-313.0591	44.56204	0.9151403	3.547613	0.0926692	0.822745	0.177255	0.7087659
6726	-267.2087	-312.2727	45.06401	0.6413075	2.120605	0.1879903	0.761323	0.238677	0.8074129
6732	-264.5902	-309.7334	45.14322	0.579534	2.25616	0.1621514	0.707396	0.292604	0.7965552
6738	-278.1633	-323.1847	45.0214	0.08287546	2.281566	0.2822955	0.704363	0.295637	1.081696
6744	-275.9497	-320.9081	44.95839	0.3448196	3.573023	0.05617953	0.737298	0.262702	1.093734
6750	-265.5512	-310.1685	44.61736	0.831698	3.573023	0.05617953	0.746478	0.253522	0.9507752
6756	-265.9347	-311.6836	45.74883	0.6388043	1.368372	0.1092847	0.662935	0.337065	0.9183278
6762	-271.5593	-317.8158	46.25652	0.4257885	1.144945	0.1092847	0.618293	0.381707	0.7896223
6768	-273.1096	-318.6064	45.49677	0.3261728	2.258732	0.12401	0.89924	0.10076	0.8423124
6774	-272.4751	-317.8418	45.36674	0.9710199	1.634159	0.1293516	0.494238	0.505762	0.4546209
6780	-271.6027	-317.8874	46.28478	0.7548003	1.002735	0.06772736	0.560716	0.439284	0.7353851
6786	-267.802	-313.2348	45.43283	0.768968	1.374802	0.2096191	0.521103	0.478897	0.7036056
6792	-270.1521	-315.3503	45.19813	0.4298357	1.952738	0.2446558	0.48162	0.51838	0.8234641
6798	-278.5316	-322.7316	44.20004	0.6422973	3.594316	0.2804415	0.849194	0.150806	0.7340352
6804	-276.2271	-320.9192	44.69212	0.4458107	3.594316	0.1764266	0.850537	0.149463	0.7240152
6810	-281.7307	-325.861	44.13033	0.6383627	5.221958	0.08654214	0.825874	0.174126	0.9692402
6816	-271.8771	-317.5447	45.66759	0.8085124	1.311688	0.1455329	0.574005	0.425995	0.6702802
6822	-271.2564	-316.5822	45.32586	0.3736524	1.881567	0.1637562	0.537879	0.462121	1.051519
6828	-273.8396	-318.8779	45.03825	0.1262609	3.08773	0.1134473	0.701383	0.298617	1.156582
6834	-273.0619	-317.9765	44.91463	0.3417403	2.165973	0.2335099	0.526945	0.473055	1.114314
6840	-275.3941	-321.1613	45.76721	0.1761332	1.183169	0.2505823	0.44617	0.55383	1.061852
6846	-271.4094	-316.9242	45.51487	0.08844334	2.052218	0.1416391	0.527043	0.472957	1.117903
6852	-277.8973	-323.9855	46.08814	0.1786444	1.741285	0.1165079	0.84983	0.15017	0.6814814
6858	-270.2539	-316.4637	46.20974	0.16637	1.730098	0.07224293	0.787005	0.212995	0.8181017
6864	-273.4661	-318.8059	45.33983	0.05783094	4.24478	0.04928932	0.735256	0.264744	0.7781119
6870	-272.3113	-316.2128	43.90147	0.02366097	7.932748	0.08478908	0.90626	0.0937403	1.19205
6876	-275.4708	-319.4958	44.02496	0.07280477	7.932748	0.1299919	0.933826	0.0661743	0.8336778
6882	-272.6031	-315.8159	43.21282	0.3410039	11.42465	0.1314949	0.919827	0.0801728	0.7921267
6888	-273.5163	-318.6095	45.09326	0.3037943	3.549923	0.06652337	0.885571	0.114429	0.960864
6894	-268.1692	-313.4889	45.31967	0.5636453	2.614784	0.08777762	0.804806	0.195194	0.7179881
6900	-265.8704	-311.3407	45.47029	0.5351057	2.261174	0.07338754	0.823563	0.176437	0.8812514
6906	-266.3213	-312.2455	45.92416	0.5339114	1.550711	0.05537637	0.627253	0.372747	0.9595176
6912	-267.0223	-313.0887	46.0664	0.5605607	1.344201	0.1073991	0.476186	0.523814	0.595776
6918	-273.4785	-318.2013	44.72285	0.5946527	1.95592	0.3600998	0.700678	0.299322	0.8715422
6924	-270.2862	-316.1955	45.90934	0.5324389	1.305582	0.1192527	0.574952	0.425048	0.8687053
6930	-267.5482	-313.4179	45.86977	0.1153664	1.247831	0.1565779	0.574952	0.425048	1.224098
6936	-271.789	-317.4595	45.6705	0.06778333	1.556692	0.3287431	0.515926	0.484074	0.7484657
6942	-270.203	-315.821	45.61804	0.2842079	1.556692	0.2196646	0.527335	0.472665	0.8864407
6948	-276.0993	-320.6041	44.50475	0.4052082	2.604375	0.3533052	0.820725	0.179275	0.9566881
6954	-277.5974	-323.0259	45.42848	0.2938386	0.8395234	0.4145833	0.389914	0.610086	1.241405
6960	-282.395	-326.766	44.37099	1.245534	2.679541	0.1624158	0.711242	0.288758	0.4021072
6966	-282.2395	-326.8103	44.5708	0.4002713	2.679541	0.3379243	0.733142	0.266858	0.8869415
6972	-284.9221	-328.7441	43.82199	0.03123224	2.430992	0.5420059	0.55711	0.44289	1.621501
6978	-280.5153	-326.6444	46.12911	0.04911609	1.237925	0.2351588	0.547286	0.452714	0.79907
6984	-269.5156	-314.2902	44.77452	0.2876373	1.412787	0.5040946	0.646238	0.353762	1.217254
6990	-270.1639	-315.4814	45.31749	0.24644	1.412787	0.3781313	0.451188	0.548812	0.9634044
6996	-269.3687	-314.6205	45.25179	0.2915119	1.136502	0.5080797	0.640774	0.359226	0.9805279
7002	-272.8823	-318.1892	45.30687	0.292885	2.307763	0.1841829	0.847341	0.152659	0.8280853
7008	-266.8845	-312.4436	45.55917	0.2943739	2.533131	0.08730331	0.70219	0.29781	0.8199238
7014	-267.0777	-312.5975	45.51988	0.4093444	1.925742	0.1245564	0.615168	0.384832	0.9343933
7020	-273.5979	-319.9087	46.31075	0.6085887	0.8981485	0.1148097	0.570949	0.429051	0.7676467
7026	-275.058	-320.8612	45.80326	0.71027	0.8190667	0.1924999	0.584117	0.415883	1.023338
7032	-268.2369	-314.3093	46.07238	0.06496575	1.143792	0.1977976	0.769638	0.230362	1.051251
7038	-271.977	-317.3752	45.39826	0.02859539	1.086803	0.3173738	0.771117	0.228883	1.433044
7044	-274.4956	-320.547	46.0514	0.02465714	0.7678563	0.1736636	0.626013	0.373987	1.489934
7050	-272.8712	-318.8505	45.9793	0.1171274	0.9738809	0.2013373	0.50627	0.49373	1.223963
7056	-282.4496	-328.3976	45.94802	0.219941	1.08287	0.1459762	0.411835	0.588165	1.225193
7062	-275.4948	-320.4074	44.91263	0.7957823	1.401231	0.2473086	0.661671	0.338329	1.120616
7068	-271.2355	-316.825	45.58952	0.2370637	1.401231	0.1666053	0.450322	0.549678	1.224716
7074	-272.8995	-317.1498	44.25034	0.2648752	4.574447	0.1666053	0.633419	0.366581	1.095874
7080	-274.1279	-318.8295	44.70164	0.1935963	3.635453	0.1659673	0.830505	0.169495	1.032263
7086	-274.4516	-319.3813	44.92967	0.04893464	3.635453	0.1659673	0.655762	0.344238	0.9480096
7092	-279.7066	-325.3392	45.63257	0.0511937	1.748218	0.1659673	0.678575	0.321425	1.137018
7098	-275.3631	-321.3034	45.94034	0.1930588	0.9478267	0.1899351	0.365554	0.634446	1.244463
7104	-284.4461	-329.1465	44.70042	0.07031962	5.404597	0.1224086	0.804836	0.195164	0.7213274
7110	-278.3655	-323.522	45.15648	0.0116926	3.010774	0.2394836	0.759064	0.240936	0.7473313
7116	-273.7838	-319.088	45.30419	0.02281355	3.448263	0.133149	0.672565	0.327435	0.7473313
7122	-278.1749	-322.5876	44.41268	0.5653211	3.347956	0.2636601	0.905196	0.0948042	0.7325261
7128	-266.2994	-310.7042	44.40479	0.08528245	4.833624	0.1966851	0.879828	0.120172	0.9526856
7134	-277.9303	-322.2499	44.31957	0.1852875	6.048421	0.1021486	0.784268	0.215732	0.9543458
7140	-276.0692	-321.1472	45.07795	0.02029933	2.978606	0.1684194	0.784268	0.215732	1.077422
7146	-273.8635	-317.8317	43.96821	0.08256498	4.38391	0.2062974	0.791676	0.208324	1.427798
7152	-273.4583	-318.7896	45.33131	0.02640844	2.337936	0.1592371	0.411517	0.588483	1.143096
7158	-270.5398	-316.0208	45.48103	0.01266354	1.739335	0.1124127	0.411517	0.588483	1.456689
7164	-268.5923	-314.5812	45.98895	0.06480763	1.274346	0.1349378	0.45408	0.54592	1.212363
7170	-272.0962	-317.5241	45.42785	0.7510728	1.551531	0.1382952	0.530867	0.469133	0.8721126
7176	-273.4729	-318.9124	45.43957	0.447885	2.225749	0.120725	0.766335	0.233665	0.7986609
7182	-274.4514	-320.5861	46.13467	0.5380416	0.5483141	0.3127546	0.499607	0.500393	0.9060218
7188	-271.8137	-317.3465	45.53276	0.5490448	1.324575	0.2179154	0.468017	0.531983	0.88814
7194	-267.8772	-313.2923	45.41503	0.5555694	2.178728	0.1309156	0.615174	0.384826	0.6382814
7200	-270.4032	-316.0209	45.61774	0.5532412	1.513739	0.1966709	0.526942	0.473058	0.6318765
7206	-267.3951	-313.1632	45.76813	0.2976777	1.513739	0.1957651	0.454217	0.545783	0.8100079
7212	-263.3034	-309.1002	45.79676	0.1986034	1.513739	0.1348586	0.62089	0.37911	1.099868
7218	-265.9885	-310.4433	44.45473	0.1512672	4.108685	0.1853753	0.789467	0.210533	1.091843
7224	-264.915	-309.3957	44.48065	0.06743767	4.418336	0.249212	0.859336	0.140664	0.8620742
7230	-268.8343	-313.3009	44.46659	0.04744385	4.418336	0.3057198	0.726025	0.273975	0.7192018
7236	-269.2318	-314.0745	44.8427	0.04096415	2.520895	0.3057198	0.726025	0.273975	1.121749
7242	-271.3285	-316.184	44.85555	0.01288289	2.520895	0.215883	0.766761	0.233239	1.328987
7248	-272.4687	-317.1503	44.68162	0.02800637	4.758577	0.13747	0.803634	0.196366	0.9513842
7254	-267.2472	-311.501	44.25385	0.7769783	2.58492	0.3968516	0.645648	0.354352	0.7029748
7260	-271.0223	-316.2559	45.23361	0.7687961	1.477654	0.2547765	0.493521	0.506479	0.6987405
7266	-270.816	-316.1719	45.35594	0.2787676	1.477654	0.08803512	0.78253	0.21747	1.564838
7272	-265.9241	-312.3012	46.37718	0.09870391	1.126741	0.08526788	0.637834	0.362166	1.133354
7278	-266.1265	-312.5413	46.41477	0.3235737	1.126741	0.04697392	0.591945	0.408055	1.062031
7284	-277.0748	-320.8482	43.77338	0.7171446	3.930366	0.2441261	0.545675	0.454325	1.097822
7290	-271.7187	-316.4114	44.69276	0.3782817	3.930366	0.15213	0.545675	0.454325	0.7681411
7296	-272.5058	-317.8476	45.34179	0.6279338	1.349188	0.2493884	0.617965	0.382035	0.8955782
7302	-272.3933	-317.8285	45.43512	0.4548216	1.250899	0.2879041	0.725173	0.274827	0.9648493
7308	-272.7131	-318.3929	45.6798	0.3533122	1.155516	0.355675	0.564332	0.435668	0.695474
7314	-275.6267	-320.4548	44.82812	0.4918779	2.27653	0.355675	0.456168	0.543832	0.5883494
7320	-273.2891	-319.7501	46.46103	0.507954	1.013668	0.05693472	0.568309	0.431691	0.8834786
7326	-274.3929	-319.6125	45.21962	0.1856073	2.697084	0.1058607	0.721211	0.278789	1.122141
7332	-269.9831	-315.3132	45.3301	0.1260927	2.684556	0.1630336	0.721211	0.278789	0.8604246
7338	-271.6368	-316.4358	44.799	0.4618168	2.727992	0.1630336	0.721211	0.278789	1.045504
7344	-278.5158	-321.1739	42.65812	0.9428766	13.67864	0.07736995	0.945972	0.0540276	0.5717811
7350	-277.7974	-323.4161	45.61868	0.1946618	1.612751	0.14206	0.841241	0.158759	1.175967
7356	-272.6178	-316.9533	44.33547	0.4751912	3.700457	0.14206	0.832657	0.167343	1.16436
7362	-272.8048	-317.0822	44.27746	0.1602403	4.965257	0.14206	0.910525	0.0894749	1.139603
7368	-272.581	-317.6852	45.10427	0.2507598	2.8974	0.14206	0.707006	0.292994	0.9479629
7374	-269.1983	-313.571	44.37266	0.3471417	2.8974	0.2795039	0.76787	0.23213	1.168046
7380	-268.0222	-312.9886	44.9664	0.1274649	2.110252	0.2347754	0.617334	0.382666	1.277798
7386	-271.1537	-316.3517	45.19796	0.2531618	2.04999	0.2347754	0.674679	0.325321	0.9873974
7392	-272.6274	-317.1384	44.51097	0.3780033	2.538842	0.3642377	0.695271	0.304729	0.9873974
7398	-268.2899	-313.1768	44.88681	0.3472946	2.538842	0.1270386	0.695271	0.304729	1.261769
7404	-271.9463	-316.0047	44.05844	1.027558	3.838918	0.1898217	0.653858	0.346142	0.5105597
7410	-267.9776	-313.73	45.7524	0.6381484	1.269044	0.1890358	0.669938	0.330062	0.6179668
7416	-266.0256	-312.1634	46.13778	0.4442708	1.002187	0.1890358	0.346621	0.653379	0.7206924
7422	-264.7985	-311.1057	46.3072	0.4262229	1.002187	0.1291057	0.382437	0.617563	0.7983334
7428	-268.8905	-314.7527	45.8622	0.1713502	1.469131	0.2185366	0.63294	0.36706	0.8080046
7434	-273.6189	-320.2067	46.58774	0.2921673	0.6643624	0.1870906	0.483906	0.516094	0.8557895
7440	-274.9245	-320.8556	45.93114	0.2925837	0.6511671	0.3337389	0.244611	0.755389	1.15274
7446	-276.7649	-322.8004	46.03556	0.2048352	0.6511671	0.2513384	0.578095	0.421905	1.30385
7452	-282.6978	-326.6806	43.98279	0.4482288	4.199875	0.2935908	0.720048	0.279952	0.9470851
7458	-278.0327	-321.6705	43.63772	0.1841858	4.199875	0.2935908	0.722977	0.277023	1.472208
7464	-273.7359	-319.0396	45.30376	0.24767	2.248377	0.1968384	0.515408	0.484592	0.8774829
7470	-282.0968	-326.683	44.58614	1.090769	2.115454	0.2445715	0.612916	0.387084	0.4513193
7476	-272.8518	-318.0235	45.17171	0.3957615	2.115454	0.263091	0.550866	0.449134	0.7052335
7482	-269.6839	-314.4474	44.76352	0.8521249	2.386326	0.1854359	0.64808	0.35192	0.7450126
7488	-271.5158	-316.5113	44.99544	0.4624099	2.604734	0.1821204	0.554808	0.445192	0.828326
7494	-270.6353	-315.2794	44.64408	0.6546732	1.990585	0.4107272	0.79201	0.20799	0.7361887
7500	-267.3337	-312.5533	45.21956	0.9699515	1.453403	0.211339	0.485078	0.514922	0.5832325
7506	-267.3395	-312.3157	44.97624	0.7603543	1.831901	0.2116825	0.557193	0.442807	0.8914272
7512	-267.9773	-312.6885	44.71118	0.5843766	1.831901	0.3418855	0.53362	0.46638	1.016653
7518	-270.1703	-314.3114	44.14111	0.2354923	4.478103	0.3418855	0.761016	0.238984	0.7776184
7524	-278.8775	-322.6795	43.80192	0.1446136	4.685859	0.4439138	0.737348	0.262652	0.974275
7530	-279.4288	-323.9052	44.47638	0.2381382	2.177294	0.2713033	0.683961	0.316039	1.47227
7536	-278.1778	-322.2612	44.08342	0.4045922	3.09831	0.3260115	0.720388	0.279612	1.20138
7542	-283.0298	-327.8248	44.79497	0.2552937	1.92005	0.2819212	0.773374	0.226626	1.305283
7548	-282.0369	-326.765	44.72811	0.1597796	2.132738	0.4907013	0.615613	0.384387	0.9651621
7554	-277.9609	-324.5463	46.58541	0.1644772	0.6491393	0.1324617	0.333421	0.666579	1.188039
7560	-274.5071	-320.0243	45.51719	0.3099255	0.7786678	0.5240754	0.448121	0.551879	1.042505
7566	-264.0467	-309.7413	45.69466	0.2937794	1.674605	0.1979396	0.624716	0.375284	0.7516786
7572	-263.8088	-309.235	45.42614	0.1606999	1.615309	0.3290993	0.485468	0.514532	0.8895078
7578	-275.197	-321.2567	46.05971	0.1338636	1.558496	0.1805829	0.393023	0.606977	0.6191244
7584	-269.6152	-316.5209	46.90567	0.09835316	0.5695596	0.1608417	0.3404	0.6596	0.9627078
7590	-270.2283	-315.6514	45.42307	0.3226495	2.267792	0.1369295	0.690068	0.309932	0.8708822
7596	-279.5401	-325.3724	45.83236	0.2486604	2.261954	0.07248342	0.690068	0.309932	0.7919519
7602	-274.9249	-321.2258	46.30086	0.404679	0.8319269	0.1571144	0.566349	0.433651	0.9283643
7608	-278.662	-324.3974	45.73533	0.594889	1.429807	0.1094333	0.772898	0.227102	0.9283643
7614	-274.9823	-320.8297	45.84744	0.7456848	1.212308	0.08910703	0.436822	0.563178	0.9283643
7620	-274.7276	-320.3778	45.6502	0.8178815	0.6983313	0.2427286	0.408163	0.591837	1.07186
7626	-265.1731	-311.3283	46.1552	0.4139872	0.7342951	0.2050057	0.620434	0.379566	1.032243
7632	-267.339	-312.5658	45.2268	0.2941824	2.339763	0.1464121	0.619001	0.380999	1.032243
7638	-275.7916	-321.1944	45.40281	0.02382645	2.339763	0.1742812	0.721094	0.278906	1.032243
7644	-269.7719	-314.9702	45.19834	0.180102	3.110745	0.1345777	0.891022	0.108978	0.8502574
7650	-268.1839	-312.9579	44.77408	0.4680928	2.176612	0.2675379	0.588376	0.411624	1.039109
7656	-265.6322	-311.9572	46.32506	0.1643615	0.9752378	0.1351516	0.545173	0.454827	1.068239
7662	-267.9721	-313.566	45.59389	0.2014334	1.034809	0.1523329	0.672998	0.327002	1.536602
7668	-271.2137	-316.3483	45.13455	0.1601767	1.82115	0.3336338	0.580233	0.419767	1.041362
7674	-270.2971	-316.0625	45.76537	0.2355491	1.82115	0.1487104	0.809056	0.190944	0.8228451
7680	-267.5941	-312.1675	44.5734	0.7098787	2.755683	0.1817205	0.710162	0.289838	0.9492905
7686	-263.1129	-307.835	44.72208	0.7010139	2.755683	0.1580152	0.632013	0.367987	0.8808331
7692	-267.6262	-312.6434	45.01713	0.2793155	2.618487	0.1508709	0.701689	0.298311	1.098945
7698	-272.8572	-316.9678	44.11059	0.1715751	5.733321	0.0887262	0.835894	0.164106	1.280203
7704	-279.6804	-321.3916	41.71121	1.132391	23.63207	0.03960454	0.95229	0.0477098	0.4317291
7710	-270.6111	-316.1191	45.50798	0.3607791	2.659191	0.04924938	0.710887	0.289113	0.9439374
7716	-269.7408	-314.5	44.75918	0.372893	3.262595	0.1287587	0.79178	0.20822	1.067258
7722	-277.2746	-321.093	43.81842	0.3565926	4.268652	0.1287587	0.830589	0.169411	1.555515
7728	-276.0139	-321.2624	45.24847	0.6596761	1.951497	0.0978899	0.779884	0.220116	1.049264
7734	-273.7881	-319.2912	45.50309	0.5337152	1.295809	0.1885159	0.570058	0.429942	1.049264
7740	-273.8767	-319.5402	45.66356	0.2111426	1.295809	0.1885159	0.74766	0.25234	1.195593
7746	-271.8631	-317.9162	46.05315	0.4267656	0.6823797	0.2843732	0.578109	0.421891	0.9777825
7752	-276.87	-324.0641	47.19409	0.1036533	0.2962063	0.2436228	0.159786	0.840214	0.9282964
7758	-270.2848	-317.2796	46.99475	0.039941	0.3812288	0.1940032	0.4662	0.5338	1.142127
7764	-266.75	-313.7152	46.96518	0.03942511	0.5257298	0.2019792	0.309733	0.690267	0.8946894
7770	-267.2735	-314.7548	47.48134	0.01334053	0.3412229	0.1691734	0.367723	0.632277	0.837627
7776	-268.2372	-315.3362	47.09902	0.01536588	0.3412229	0.1700977	0.426832	0.573168	1.210268
7782	-272.1401	-318.5797	46.43957	0.2260843	0.87084	0.07690652	0.495764	0.504236	1.225056
7788	-272.4787	-318.9808	46.50214	0.2459478	0.87084	0.1844805	0.5442	0.4558	0.6973107
7794	-266.9046	-312.1705	45.26586	0.3601962	3.753932	0.05869515	0.79595	0.20405	0.5457627
7800	-269.5852	-314.2754	44.69023	0.7040506	4.054512	0.08579359	0.877046	0.122954	0.5457627
7806	-269.8359	-314.9316	45.0957	0.2302474	4.054512	0.0746385	0.702891	0.297109	0.791443
7812	-269.05	-315.8059	46.75593	0.1866084	0.5316768	0.1397935	0.556524	0.443476	1.147294
7818	-273.2238	-319.887	46.66316	0.4979958	0.5756347	0.09916098	0.356523	0.643477	1.030182
7824	-270.9768	-316.8486	45.87175	0.5245711	1.150385	0.1377995	0.552084	0.447916	0.9861904
7830	-264.9366	-311.1365	46.19985	0.2138433	1.0319	0.1765514	0.61032	0.38968	0.9457039
7836	-269.9367	-315.6501	45.71343	0.175547	1.365736	0.1765514	0.638555	0.361445	1.167068
7842	-264.9194	-309.7129	44.79355	0.1484831	3.956096	0.1536444	0.76731	0.23269	0.9108247
7848	-264.4201	-309.0396	44.61953	0.5047937	3.956096	0.1590038	0.722585	0.277415	0.610257
7854	-272.8125	-317.4804	44.66789	0.3350343	2.802202	0.320174	0.706164	0.293836	0.8282301
7860	-268.8002	-315.2201	46.41991	0.4262643	0.9216374	0.1283941	0.552034	0.447966	0.7605228
7866	-273.5618	-320.0242	46.46242	0.554598	0.9899644	0.07929747	0.530843	0.469157	0.7037429
7872	-275.525	-319.5602	44.03523	1.491203	4.357798	0.02503716	0.782181	0.217819	0.3466218
7878	-273.1938	-317.0829	43.88907	1.564544	4.357798	0.02503716	0.788366	0.211634	0.28479
7884	-268.0435	-312.7402	44.69677	0.7050232	4.357798	0.02588308	0.820628	0.179372	0.8645855
7890	-267.8083	-312.7958	44.98754	0.4640675	3.998106	0.03530496	0.727581	0.272419	0.8972141
7896	-268.7905	-313.1604	44.36996	0.6805422	3.998106	0.1234102	0.656604	0.343396	0.8972141
7902	-265.8532	-311.4051	45.55186	0.3431886	1.782389	0.1303168	0.784977	0.215023	1.037494
7908	-266.1328	-312.3334	46.20064	0.1526969	1.37195	0.1072858	0.49519	0.50481	0.9607411
7914	-277.6572	-321.9687	44.31155	0.1752058	4.175044	0.2162539	0.725711	0.274289	1.096819
7920	-269.6069	-314.6326	45.02566	0.1313272	1.39104	0.5908127	0.499698	0.500302	1.024896
7926	-267.6922	-313.0848	45.39261	0.2970028	1.204594	0.2857107	0.410967	0.589033	1.194033
7932	-278.3095	-324.2775	45.96803	0.1225208	1.240728	0.0977494	0.402906	0.597094	1.32741
7938	-279.3222	-324.9587	45.63644	0.077085	1.229368	0.3805819	0.692391	0.307609	0.9573255
7944	-272.4304	-317.7	45.2696	0.1477066	2.683299	0.2142703	0.815738	0.184262	0.6915989
7950	-274.8077	-319.7643	44.95655	0.2039612	2.077254	0.3834566	0.730361	0.269639	0.9157724
7956	-276.7489	-322.1307	45.38178	0.2379264	2.077254	0.2377128	0.780984	0.219016	0.7613188
7962	-276.9262	-322.731	45.80486	0.1456416	1.262964	0.2039043	0.64893	0.35107	1.111687
7968	-265.9491	-312.065	46.11589	0.2014492	1.262964	0.174375	0.454596	0.545404	0.8243392
