"gridTag","tree_length","gain_loss","n_char","cov_tree_len","mse_tree_len","rate_param","cov_rate_loss","mse_rate_loss","modelID","scenario"
"tl1.00_gl1.00_pr5.00_c50",1,1,50,0.4,0.27618979035385,"gain_loss_trans",NA,NA,"model7","nt"
"tl1.50_gl1.00_pr5.00_c50",1.5,1,50,0.3,1.10648576335063,"gain_loss_trans",NA,NA,"model7","nt"
"tl2.50_gl1.00_pr5.00_c50",2.5,1,50,0.2,1.83999148504597,"gain_loss_trans",1,0.0414982687593332,"model7","nt"
"tl5.00_gl1.00_pr5.00_c50",5,1,50,0.2,7.91275222178911,"gain_loss_trans",1,0.00787642857488457,"model7","nt"
"tl1.00_gl0.10_pr1.00_c100",1,0.1,100,0.8,1.39151104721091,"gain_loss_trans",NA,NA,"model7","nt"
"tl1.50_gl0.10_pr1.00_c100",1.5,0.1,100,0.7,1.04310402321179,"gain_loss_trans",0,81.0415061401734,"model7","nt"
"tl2.50_gl0.10_pr1.00_c100",2.5,0.1,100,0.9,0.604994272091434,"gain_loss_trans",0,77.6203709008839,"model7","nt"
"tl5.00_gl0.10_pr1.00_c100",5,0.1,100,0.8,1.13118060461424,"gain_loss_trans",0,78.7920450366237,"model7","nt"
"tl1.00_gl0.25_pr1.00_c100",1,0.25,100,0.7,6.28396549564041,"gain_loss_trans",NA,NA,"model7","nt"
"tl1.50_gl0.25_pr1.00_c100",1.5,0.25,100,0.7,4.26680583555853,"gain_loss_trans",NA,NA,"model7","nt"
"tl2.50_gl0.25_pr1.00_c100",2.5,0.25,100,0.7,3.6015008425575,"gain_loss_trans",0,7.2824198176247,"model7","nt"
"tl5.00_gl0.25_pr1.00_c100",5,0.25,100,0.8,4.96520269030543,"gain_loss_trans",NA,NA,"model7","nt"
"tl1.00_gl0.50_pr1.00_c100",1,0.5,100,0.7,2.12063984396229,"gain_loss_trans",NA,NA,"model7","nt"
"tl1.50_gl0.50_pr1.00_c100",1.5,0.5,100,0.6,7.71868165070478,"gain_loss_trans",NA,NA,"model7","nt"
"tl2.50_gl0.50_pr1.00_c100",2.5,0.5,100,0.8,4.14462817930114,"gain_loss_trans",0,0.66950052424492,"model7","nt"
"tl5.00_gl0.50_pr1.00_c100",5,0.5,100,0.7,5.67750709640867,"gain_loss_trans",0,1.20111923621765,"model7","nt"
"tl1.00_gl1.00_pr1.00_c100",1,1,100,0.6,6.85616380515408,"gain_loss_trans",NA,NA,"model7","nt"
"tl1.50_gl1.00_pr1.00_c100",1.5,1,100,0.7,3.58817056389024,"gain_loss_trans",NA,NA,"model7","nt"
"tl2.50_gl1.00_pr1.00_c100",2.5,1,100,0.5,6.74366565676633,"gain_loss_trans",1,0.0204797599008262,"model7","nt"
"tl5.00_gl1.00_pr1.00_c100",5,1,100,0.8,5.61277031930183,"gain_loss_trans",NA,NA,"model7","nt"
"tl1.00_gl0.10_pr2.50_c100",1,0.1,100,0.8,0.502473493550317,"gain_loss_trans",NA,NA,"model7","nt"
"tl1.50_gl0.10_pr2.50_c100",1.5,0.1,100,0.8,0.941251130803328,"gain_loss_trans",0,81.3681069797578,"model7","nt"
"tl2.50_gl0.10_pr2.50_c100",2.5,0.1,100,0.9,0.618895793379696,"gain_loss_trans",0,80.4182718878385,"model7","nt"
"tl5.00_gl0.10_pr2.50_c100",5,0.1,100,0.3,4.02864804175369,"gain_loss_trans",0,77.287363167572,"model7","nt"
"tl1.00_gl0.25_pr2.50_c100",1,0.25,100,0.7,2.3392938274477,"gain_loss_trans",0,9.80269925549085,"model7","nt"
"tl1.50_gl0.25_pr2.50_c100",1.5,0.25,100,0.5,2.00505606503015,"gain_loss_trans",NA,NA,"model7","nt"
"tl2.50_gl0.25_pr2.50_c100",2.5,0.25,100,0.3,3.85996128030915,"gain_loss_trans",0,10.3210095328849,"model7","nt"
"tl5.00_gl0.25_pr2.50_c100",5,0.25,100,0.1,4.98534105460565,"gain_loss_trans",NA,NA,"model7","nt"
"tl1.00_gl0.50_pr2.50_c100",1,0.5,100,0.6,1.29193725975882,"gain_loss_trans",0,1.07977479043815,"model7","nt"
"tl1.50_gl0.50_pr2.50_c100",1.5,0.5,100,0.2,5.9345656711523,"gain_loss_trans",0,0.833916281191347,"model7","nt"
"tl2.50_gl0.50_pr2.50_c100",2.5,0.5,100,0.1,1.54869389164375,"gain_loss_trans",0,0.724241204397945,"model7","nt"
"tl5.00_gl0.50_pr2.50_c100",5,0.5,100,0.4,3.13287688601795,"gain_loss_trans",NA,NA,"model7","nt"
"tl1.00_gl1.00_pr2.50_c100",1,1,100,0.6,1.92459505787823,"gain_loss_trans",1,0.000107893621819187,"model7","nt"
"tl1.50_gl1.00_pr2.50_c100",1.5,1,100,0.4,2.38045954129263,"gain_loss_trans",1,0.00503369307230082,"model7","nt"
"tl2.50_gl1.00_pr2.50_c100",2.5,1,100,0.1,13.1883276269169,"gain_loss_trans",1,0.019478386759073,"model7","nt"
"tl5.00_gl1.00_pr2.50_c100",5,1,100,0.3,5.72258753147186,"gain_loss_trans",NA,NA,"model7","nt"
"tl1.00_gl0.10_pr5.00_c100",1,0.1,100,0.5,0.18624239468627,"gain_loss_trans",0,79.2261188819114,"model7","nt"
"tl1.50_gl0.10_pr5.00_c100",1.5,0.1,100,0.2,0.695901849968438,"gain_loss_trans",0,77.1927445356631,"model7","nt"
"tl2.50_gl0.10_pr5.00_c100",2.5,0.1,100,0.2,1.41955263433059,"gain_loss_trans",0,78.3870122660942,"model7","nt"
"tl5.00_gl0.10_pr5.00_c100",5,0.1,100,0.2,6.13362417490979,"gain_loss_trans",NA,NA,"model7","nt"
"tl1.00_gl0.25_pr5.00_c100",1,0.25,100,0.4,0.446180031005396,"gain_loss_trans",0,10.7045178570538,"model7","nt"
"tl1.50_gl0.25_pr5.00_c100",1.5,0.25,100,0.3,1.3943571005639,"gain_loss_trans",0,8.82915133591161,"model7","nt"
"tl2.50_gl0.25_pr5.00_c100",2.5,0.25,100,0.1,2.07886815950022,"gain_loss_trans",0,8.29868497205808,"model7","nt"
"tl5.00_gl0.25_pr5.00_c100",5,0.25,100,0.1,7.59894561249397,"gain_loss_trans",0,9.42300847104783,"model7","nt"
"tl1.00_gl0.50_pr5.00_c100",1,0.5,100,0.3,1.30816415362545,"gain_loss_trans",1,0.718112301317176,"model7","nt"
"tl1.50_gl0.50_pr5.00_c100",1.5,0.5,100,0.4,0.581505118471632,"gain_loss_trans",0,0.998508175353385,"model7","nt"
"tl2.50_gl0.50_pr5.00_c100",2.5,0.5,100,0.1,3.95194692784374,"gain_loss_trans",0,0.860954541391858,"model7","nt"
"tl5.00_gl0.50_pr5.00_c100",5,0.5,100,0.2,7.63552247625574,"gain_loss_trans",NA,NA,"model7","nt"
"tl1.00_gl1.00_pr5.00_c100",1,1,100,0.3,1.09962915868658,"gain_loss_trans",1,0.251062602177567,"model7","nt"
"tl1.50_gl1.00_pr5.00_c100",1.5,1,100,0.4,1.84520985609397,"gain_loss_trans",1,0.0406661571176469,"model7","nt"
"tl2.50_gl1.00_pr5.00_c100",2.5,1,100,0.1,3.17898608959914,"gain_loss_trans",1,0.0125736940001484,"model7","nt"
"tl5.00_gl1.00_pr5.00_c100",5,1,100,0.1,9.01389634527896,"gain_loss_trans",NA,NA,"model7","nt"
"tl1.00_gl0.10_pr1.00_c200",1,0.1,200,0.8,1.09662233972054,"gain_loss_trans",0,87.863655331909,"model7","nt"
"tl1.50_gl0.10_pr1.00_c200",1.5,0.1,200,0.7,1.11481382299538,"gain_loss_trans",0,81.1799035551688,"model7","nt"
"tl2.50_gl0.10_pr1.00_c200",2.5,0.1,200,0.8,1.04241370864999,"gain_loss_trans",0,79.5565004893598,"model7","nt"
"tl5.00_gl0.10_pr1.00_c200",5,0.1,200,1,0.793706463700262,"gain_loss_trans",NA,NA,"model7","nt"
"tl1.00_gl0.25_pr1.00_c200",1,0.25,200,0.7,3.44788770521193,"gain_loss_trans",0,9.29260195333358,"model7","nt"
"tl1.50_gl0.25_pr1.00_c200",1.5,0.25,200,0.6,6.71934396508763,"gain_loss_trans",0,8.29022233650785,"model7","nt"
"tl2.50_gl0.25_pr1.00_c200",2.5,0.25,200,0.8,5.64543623242009,"gain_loss_trans",0,8.42130208293998,"model7","nt"
"tl5.00_gl0.25_pr1.00_c200",5,0.25,200,0.6,5.58937803444691,"gain_loss_trans",NA,NA,"model7","nt"
"tl1.00_gl0.50_pr1.00_c200",1,0.5,200,0.7,4.99054900243228,"gain_loss_trans",0,1.06343907949592,"model7","nt"
"tl1.50_gl0.50_pr1.00_c200",1.5,0.5,200,0.7,7.83203017909338,"gain_loss_trans",0,0.808600877579929,"model7","nt"
"tl2.50_gl0.50_pr1.00_c200",2.5,0.5,200,0.5,10.6874068521308,"gain_loss_trans",0,0.800623043422153,"model7","nt"
"tl5.00_gl0.50_pr1.00_c200",5,0.5,200,0.5,13.3791999044875,"gain_loss_trans",NA,NA,"model7","nt"
"tl1.00_gl1.00_pr1.00_c200",1,1,200,0.7,9.07333700639144,"gain_loss_trans",1,0.0196134382140714,"model7","nt"
"tl1.50_gl1.00_pr1.00_c200",1.5,1,200,0.7,17.6978901993906,"gain_loss_trans",NA,NA,"model7","nt"
"tl2.50_gl1.00_pr1.00_c200",2.5,1,200,0.6,24.0894368105185,"gain_loss_trans",1,0.0203971401814875,"model7","nt"
"tl5.00_gl1.00_pr1.00_c200",5,1,200,0.3,14.7606826646119,"gain_loss_trans",1,0.00471030645426668,"model7","nt"
"tl1.00_gl0.10_pr2.50_c200",1,0.1,200,0.7,0.201362367637064,"gain_loss_trans",0,81.2912452175156,"model7","nt"
"tl1.50_gl0.10_pr2.50_c200",1.5,0.1,200,0.3,0.45792476754474,"gain_loss_trans",0,81.3036388677017,"model7","nt"
"tl2.50_gl0.10_pr2.50_c200",2.5,0.1,200,0.2,1.07181292927693,"gain_loss_trans",0,79.564477010307,"model7","nt"
"tl5.00_gl0.10_pr2.50_c200",5,0.1,200,0.3,3.34051420176621,"gain_loss_trans",NA,NA,"model7","nt"
"tl1.00_gl0.25_pr2.50_c200",1,0.25,200,0.2,2.37736489131864,"gain_loss_trans",0,8.69281036671394,"model7","nt"
"tl1.50_gl0.25_pr2.50_c200",1.5,0.25,200,0.2,1.97959050091492,"gain_loss_trans",0,9.38920009366003,"model7","nt"
"tl2.50_gl0.25_pr2.50_c200",2.5,0.25,200,0.3,2.77697313024712,"gain_loss_trans",0,8.78683674902942,"model7","nt"
"tl5.00_gl0.25_pr2.50_c200",5,0.25,200,0,4.68988030697051,"gain_loss_trans",NA,NA,"model7","nt"
"tl1.00_gl0.50_pr2.50_c200",1,0.5,200,0.2,2.87855354279996,"gain_loss_trans",NA,NA,"model7","nt"
"tl1.50_gl0.50_pr2.50_c200",1.5,0.5,200,0.2,5.49753050628845,"gain_loss_trans",0,0.965737497955569,"model7","nt"
"tl2.50_gl0.50_pr2.50_c200",2.5,0.5,200,0,4.70943001443208,"gain_loss_trans",0,0.705051833312673,"model7","nt"
"tl5.00_gl0.50_pr2.50_c200",5,0.5,200,0.2,8.13092958855135,"gain_loss_trans",0,0.637417538078646,"model7","nt"
"tl1.00_gl1.00_pr2.50_c200",1,1,200,0.1,2.84822518761695,"gain_loss_trans",1,0.000622787268640769,"model7","nt"
"tl1.50_gl1.00_pr2.50_c200",1.5,1,200,0.1,4.04725944341255,"gain_loss_trans",1,0.00397352720113596,"model7","nt"
"tl2.50_gl1.00_pr2.50_c200",2.5,1,200,0.2,7.27186856810229,"gain_loss_trans",1,0.0102214632781445,"model7","nt"
"tl5.00_gl1.00_pr2.50_c200",5,1,200,0.2,27.2395332745163,"gain_loss_trans",0.5,0.0124328532884829,"model7","nt"
"tl1.00_gl0.10_pr5.00_c200",1,0.1,200,0.3,0.258403630581215,"gain_loss_trans",0,80.0996568174557,"model7","nt"
"tl1.50_gl0.10_pr5.00_c200",1.5,0.1,200,0.3,0.566763062978933,"gain_loss_trans",0,81.6187562884705,"model7","nt"
"tl2.50_gl0.10_pr5.00_c200",2.5,0.1,200,0.2,1.64962160161945,"gain_loss_trans",0,81.2663434370374,"model7","nt"
"tl5.00_gl0.10_pr5.00_c200",5,0.1,200,0.2,8.23110528875077,"gain_loss_trans",NA,NA,"model7","nt"
"tl1.00_gl0.25_pr5.00_c200",1,0.25,200,0.3,0.483928590892415,"gain_loss_trans",0,9.77030928892678,"model7","nt"
"tl1.50_gl0.25_pr5.00_c200",1.5,0.25,200,0.2,1.90230221931571,"gain_loss_trans",0,9.5703948665087,"model7","nt"
"tl2.50_gl0.25_pr5.00_c200",2.5,0.25,200,0,2.8500253544112,"gain_loss_trans",0,9.00653490246426,"model7","nt"
"tl5.00_gl0.25_pr5.00_c200",5,0.25,200,0,8.6817992351946,"gain_loss_trans",0,8.49175718857463,"model7","nt"
"tl1.00_gl0.50_pr5.00_c200",1,0.5,200,0.4,0.913006580443719,"gain_loss_trans",0,1.1105635268395,"model7","nt"
"tl1.50_gl0.50_pr5.00_c200",1.5,0.5,200,0.4,2.00018462998313,"gain_loss_trans",0,1.16998060959866,"model7","nt"
"tl2.50_gl0.50_pr5.00_c200",2.5,0.5,200,0,5.38545477543185,"gain_loss_trans",0,1.08237197132288,"model7","nt"
"tl5.00_gl0.50_pr5.00_c200",5,0.5,200,0,10.1567960463507,"gain_loss_trans",0,0.983702300698103,"model7","nt"
"tl1.00_gl1.00_pr5.00_c200",1,1,200,0.4,1.09390883951862,"gain_loss_trans",1,0.00302544726046057,"model7","nt"
"tl1.50_gl1.00_pr5.00_c200",1.5,1,200,0.1,1.61574760610836,"gain_loss_trans",1,0.00529958279410748,"model7","nt"
"tl2.50_gl1.00_pr5.00_c200",2.5,1,200,0,6.30557717564238,"gain_loss_trans",1,0.01787755914401,"model7","nt"
"tl5.00_gl1.00_pr5.00_c200",5,1,200,0.1,10.5904180124799,"gain_loss_trans",0,0.0281705009066413,"model7","nt"
"tl1.00_gl0.10_pr1.00_c25",1,0.1,25,0.8,0.656893474974615,"gain_loss_trans",NA,NA,"model8","nt"
"tl1.50_gl0.10_pr1.00_c25",1.5,0.1,25,0.8,0.649961861613378,"gain_loss_trans",NA,NA,"model8","nt"
"tl2.50_gl0.10_pr1.00_c25",2.5,0.1,25,1,0.373151447000565,"gain_loss_trans",NA,NA,"model8","nt"
"tl5.00_gl0.10_pr1.00_c25",5,0.1,25,0.6,2.53936615893574,"gain_loss_trans",NA,NA,"model8","nt"
"tl1.00_gl0.25_pr1.00_c25",1,0.25,25,0.8,0.827352703024446,"gain_loss_trans",NA,NA,"model8","nt"
"tl1.50_gl0.25_pr1.00_c25",1.5,0.25,25,1,0.406696544125792,"gain_loss_trans",NA,NA,"model8","nt"
"tl2.50_gl0.25_pr1.00_c25",2.5,0.25,25,0.7,1.80924691381775,"gain_loss_trans",NA,NA,"model8","nt"
"tl5.00_gl0.25_pr1.00_c25",5,0.25,25,0.9,1.27514365357708,"gain_loss_trans",NA,NA,"model8","nt"
"tl1.00_gl0.50_pr1.00_c25",1,0.5,25,0.8,2.09272046371427,"gain_loss_trans",NA,NA,"model8","nt"
"tl1.50_gl0.50_pr1.00_c25",1.5,0.5,25,0.8,3.9257807965471,"gain_loss_trans",NA,NA,"model8","nt"
"tl2.50_gl0.50_pr1.00_c25",2.5,0.5,25,0.7,4.76715045356074,"gain_loss_trans",NA,NA,"model8","nt"
"tl5.00_gl0.50_pr1.00_c25",5,0.5,25,0.8,2.98717237235042,"gain_loss_trans",NA,NA,"model8","nt"
"tl1.00_gl1.00_pr1.00_c25",1,1,25,0.7,0.876357144597782,"gain_loss_trans",NA,NA,"model8","nt"
"tl1.50_gl1.00_pr1.00_c25",1.5,1,25,0.8,1.09501667033524,"gain_loss_trans",NA,NA,"model8","nt"
"tl2.50_gl1.00_pr1.00_c25",2.5,1,25,0.6,8.64966799596253,"gain_loss_trans",NA,NA,"model8","nt"
"tl5.00_gl1.00_pr1.00_c25",5,1,25,0.8,4.09388501856774,"gain_loss_trans",NA,NA,"model8","nt"
"tl1.00_gl0.10_pr2.50_c25",1,0.1,25,0.9,0.337099274965622,"gain_loss_trans",NA,NA,"model8","nt"
"tl1.50_gl0.10_pr2.50_c25",1.5,0.1,25,0.9,0.26012975018332,"gain_loss_trans",NA,NA,"model8","nt"
"tl2.50_gl0.10_pr2.50_c25",2.5,0.1,25,0.8,0.832967166062887,"gain_loss_trans",NA,NA,"model8","nt"
"tl5.00_gl0.10_pr2.50_c25",5,0.1,25,0.4,3.67314425668788,"gain_loss_trans",NA,NA,"model8","nt"
"tl1.00_gl0.25_pr2.50_c25",1,0.25,25,1,0.275102904073321,"gain_loss_trans",NA,NA,"model8","nt"
"tl1.50_gl0.25_pr2.50_c25",1.5,0.25,25,0.9,0.497310760392734,"gain_loss_trans",NA,NA,"model8","nt"
"tl2.50_gl0.25_pr2.50_c25",2.5,0.25,25,0.6,2.08141056225452,"gain_loss_trans",NA,NA,"model8","nt"
"tl5.00_gl0.25_pr2.50_c25",5,0.25,25,0.6,2.80505196063336,"gain_loss_trans",NA,NA,"model8","nt"
"tl1.00_gl0.50_pr2.50_c25",1,0.5,25,0.8,1.78528478674847,"gain_loss_trans",NA,NA,"model8","nt"
"tl1.50_gl0.50_pr2.50_c25",1.5,0.5,25,0.8,0.77218660596644,"gain_loss_trans",NA,NA,"model8","nt"
"tl2.50_gl0.50_pr2.50_c25",2.5,0.5,25,0.7,0.916011182603309,"gain_loss_trans",NA,NA,"model8","nt"
"tl5.00_gl0.50_pr2.50_c25",5,0.5,25,0.2,5.23222283866655,"gain_loss_trans",NA,NA,"model8","nt"
"tl1.00_gl1.00_pr2.50_c25",1,1,25,1,0.0773563794173836,"gain_loss_trans",NA,NA,"model8","nt"
"tl1.50_gl1.00_pr2.50_c25",1.5,1,25,0.8,1.11611393332864,"gain_loss_trans",NA,NA,"model8","nt"
"tl2.50_gl1.00_pr2.50_c25",2.5,1,25,0.5,1.36495618016365,"gain_loss_trans",NA,NA,"model8","nt"
"tl5.00_gl1.00_pr2.50_c25",5,1,25,0.4,4.26637265446489,"gain_loss_trans",NA,NA,"model8","nt"
"tl1.00_gl0.10_pr5.00_c25",1,0.1,25,1,0.13144485576239,"gain_loss_trans",NA,NA,"model8","nt"
"tl1.50_gl0.10_pr5.00_c25",1.5,0.1,25,0.9,0.549729372421159,"gain_loss_trans",NA,NA,"model8","nt"
"tl2.50_gl0.10_pr5.00_c25",2.5,0.1,25,0.9,0.548184297340638,"gain_loss_trans",NA,NA,"model8","nt"
"tl5.00_gl0.10_pr5.00_c25",5,0.1,25,0.2,5.88391306198681,"gain_loss_trans",NA,NA,"model8","nt"
"tl1.00_gl0.25_pr5.00_c25",1,0.25,25,0.8,0.412374724715013,"gain_loss_trans",NA,NA,"model8","nt"
"tl1.50_gl0.25_pr5.00_c25",1.5,0.25,25,1,0.226115975356964,"gain_loss_trans",NA,NA,"model8","nt"
"tl2.50_gl0.25_pr5.00_c25",2.5,0.25,25,0.6,0.865929996593066,"gain_loss_trans",NA,NA,"model8","nt"
"tl5.00_gl0.25_pr5.00_c25",5,0.25,25,0.3,6.01278919381107,"gain_loss_trans",NA,NA,"model8","nt"
"tl1.00_gl0.50_pr5.00_c25",1,0.5,25,0.8,1.00144371173278,"gain_loss_trans",NA,NA,"model8","nt"
"tl1.50_gl0.50_pr5.00_c25",1.5,0.5,25,0.9,0.438130164352886,"gain_loss_trans",NA,NA,"model8","nt"
"tl2.50_gl0.50_pr5.00_c25",2.5,0.5,25,0.5,1.39013106639393,"gain_loss_trans",NA,NA,"model8","nt"
"tl5.00_gl0.50_pr5.00_c25",5,0.5,25,0.2,7.38385075551122,"gain_loss_trans",NA,NA,"model8","nt"
"tl1.00_gl1.00_pr5.00_c25",1,1,25,0.8,0.910984174498704,"gain_loss_trans",NA,NA,"model8","nt"
"tl1.50_gl1.00_pr5.00_c25",1.5,1,25,0.9,0.515263440992978,"gain_loss_trans",NA,NA,"model8","nt"
"tl2.50_gl1.00_pr5.00_c25",2.5,1,25,0.6,1.15828044245032,"gain_loss_trans",NA,NA,"model8","nt"
"tl5.00_gl1.00_pr5.00_c25",5,1,25,0.4,6.42664129949546,"gain_loss_trans",NA,NA,"model8","nt"
"tl1.00_gl0.10_pr1.00_c50",1,0.1,50,0.7,2.13601872921758,"gain_loss_trans",NA,NA,"model8","nt"
"tl1.50_gl0.10_pr1.00_c50",1.5,0.1,50,0.8,1.3750708156841,"gain_loss_trans",NA,NA,"model8","nt"
"tl2.50_gl0.10_pr1.00_c50",2.5,0.1,50,0.9,0.671632938157232,"gain_loss_trans",NA,NA,"model8","nt"
"tl5.00_gl0.10_pr1.00_c50",5,0.1,50,0.8,1.19926111504499,"gain_loss_trans",NA,NA,"model8","nt"
"tl1.00_gl0.25_pr1.00_c50",1,0.25,50,0.7,4.5391750693142,"gain_loss_trans",NA,NA,"model8","nt"
"tl1.50_gl0.25_pr1.00_c50",1.5,0.25,50,0.7,4.66106698218375,"gain_loss_trans",NA,NA,"model8","nt"
"tl2.50_gl0.25_pr1.00_c50",2.5,0.25,50,0.8,4.12387224718497,"gain_loss_trans",NA,NA,"model8","nt"
"tl5.00_gl0.25_pr1.00_c50",5,0.25,50,0.9,1.36496627297304,"gain_loss_trans",NA,NA,"model8","nt"
"tl1.00_gl0.50_pr1.00_c50",1,0.5,50,0.8,1.82124753436552,"gain_loss_trans",NA,NA,"model8","nt"
"tl1.50_gl0.50_pr1.00_c50",1.5,0.5,50,0.8,3.23786755463018,"gain_loss_trans",NA,NA,"model8","nt"
"tl2.50_gl0.50_pr1.00_c50",2.5,0.5,50,0.6,6.59836141862658,"gain_loss_trans",NA,NA,"model8","nt"
"tl5.00_gl0.50_pr1.00_c50",5,0.5,50,0.7,5.02217275093182,"gain_loss_trans",NA,NA,"model8","nt"
"tl1.00_gl1.00_pr1.00_c50",1,1,50,0.8,1.4339951153586,"gain_loss_trans",NA,NA,"model8","nt"
"tl1.50_gl1.00_pr1.00_c50",1.5,1,50,0.6,9.69473535771845,"gain_loss_trans",NA,NA,"model8","nt"
"tl2.50_gl1.00_pr1.00_c50",2.5,1,50,0.6,5.00633197884394,"gain_loss_trans",NA,NA,"model8","nt"
"tl5.00_gl1.00_pr1.00_c50",5,1,50,0.6,8.20228043221276,"gain_loss_trans",NA,NA,"model8","nt"
"tl1.00_gl0.10_pr2.50_c50",1,0.1,50,0.8,1.08888745359172,"gain_loss_trans",NA,NA,"model8","nt"
"tl1.50_gl0.10_pr2.50_c50",1.5,0.1,50,0.8,0.367905362802428,"gain_loss_trans",NA,NA,"model8","nt"
"tl2.50_gl0.10_pr2.50_c50",2.5,0.1,50,0.5,1.82693083143806,"gain_loss_trans",NA,NA,"model8","nt"
"tl5.00_gl0.10_pr2.50_c50",5,0.1,50,0.2,3.67882007138187,"gain_loss_trans",NA,NA,"model8","nt"
"tl1.00_gl0.25_pr2.50_c50",1,0.25,50,0.8,2.08779776028446,"gain_loss_trans",NA,NA,"model8","nt"
"tl1.50_gl0.25_pr2.50_c50",1.5,0.25,50,0.8,2.57815685197841,"gain_loss_trans",NA,NA,"model8","nt"
"tl2.50_gl0.25_pr2.50_c50",2.5,0.25,50,0.5,3.94040634516146,"gain_loss_trans",NA,NA,"model8","nt"
"tl5.00_gl0.25_pr2.50_c50",5,0.25,50,0.4,3.21648223160509,"gain_loss_trans",NA,NA,"model8","nt"
"tl1.00_gl0.50_pr2.50_c50",1,0.5,50,0.8,1.95949936666061,"gain_loss_trans",NA,NA,"model8","nt"
"tl1.50_gl0.50_pr2.50_c50",1.5,0.5,50,0.5,1.52124569152824,"gain_loss_trans",NA,NA,"model8","nt"
"tl2.50_gl0.50_pr2.50_c50",2.5,0.5,50,0.4,2.74130133231483,"gain_loss_trans",NA,NA,"model8","nt"
"tl5.00_gl0.50_pr2.50_c50",5,0.5,50,0.4,4.73663921253562,"gain_loss_trans",NA,NA,"model8","nt"
"tl1.00_gl1.00_pr2.50_c50",1,1,50,0.8,2.75407236330505,"gain_loss_trans",NA,NA,"model8","nt"
"tl1.50_gl1.00_pr2.50_c50",1.5,1,50,0.6,4.60371562936487,"gain_loss_trans",NA,NA,"model8","nt"
"tl2.50_gl1.00_pr2.50_c50",2.5,1,50,0.2,4.6986528738944,"gain_loss_trans",NA,NA,"model8","nt"
"tl5.00_gl1.00_pr2.50_c50",5,1,50,0.3,4.57927683989997,"gain_loss_trans",NA,NA,"model8","nt"
"tl1.00_gl0.10_pr5.00_c50",1,0.1,50,0.8,0.719030133259067,"gain_loss_trans",NA,NA,"model8","nt"
"tl1.50_gl0.10_pr5.00_c50",1.5,0.1,50,0.8,0.306956661197004,"gain_loss_trans",NA,NA,"model8","nt"
"tl2.50_gl0.10_pr5.00_c50",2.5,0.1,50,0.3,1.32963466408481,"gain_loss_trans",NA,NA,"model8","nt"
"tl5.00_gl0.10_pr5.00_c50",5,0.1,50,0.3,6.17201226814679,"gain_loss_trans",NA,NA,"model8","nt"
"tl1.00_gl0.25_pr5.00_c50",1,0.25,50,0.8,1.50534902267344,"gain_loss_trans",NA,NA,"model8","nt"
"tl1.50_gl0.25_pr5.00_c50",1.5,0.25,50,0.5,1.29941152928558,"gain_loss_trans",NA,NA,"model8","nt"
"tl2.50_gl0.25_pr5.00_c50",2.5,0.25,50,0.1,3.70705932125386,"gain_loss_trans",NA,NA,"model8","nt"
"tl5.00_gl0.25_pr5.00_c50",5,0.25,50,0.2,6.36253286283136,"gain_loss_trans",NA,NA,"model8","nt"
"tl1.00_gl0.50_pr5.00_c50",1,0.5,50,0.9,1.61862310800571,"gain_loss_trans",NA,NA,"model8","nt"
"tl1.50_gl0.50_pr5.00_c50",1.5,0.5,50,0.4,1.6016232663918,"gain_loss_trans",NA,NA,"model8","nt"
"tl2.50_gl0.50_pr5.00_c50",2.5,0.5,50,0.2,2.00629782271134,"gain_loss_trans",NA,NA,"model8","nt"
"tl5.00_gl0.50_pr5.00_c50",5,0.5,50,0.4,6.49968713177922,"gain_loss_trans",NA,NA,"model8","nt"
"tl1.00_gl1.00_pr5.00_c50",1,1,50,0.9,0.478892793317158,"gain_loss_trans",NA,NA,"model8","nt"
"tl1.50_gl1.00_pr5.00_c50",1.5,1,50,0.5,2.12510703658654,"gain_loss_trans",NA,NA,"model8","nt"
"tl2.50_gl1.00_pr5.00_c50",2.5,1,50,0.2,2.02628726666594,"gain_loss_trans",NA,NA,"model8","nt"
"tl5.00_gl1.00_pr5.00_c50",5,1,50,0.3,6.87871609944378,"gain_loss_trans",NA,NA,"model8","nt"
"tl1.00_gl0.10_pr1.00_c100",1,0.1,100,0.6,3.5756985954933,"gain_loss_trans",NA,NA,"model8","nt"
"tl1.50_gl0.10_pr1.00_c100",1.5,0.1,100,0.5,3.49990419892757,"gain_loss_trans",NA,NA,"model8","nt"
"tl2.50_gl0.10_pr1.00_c100",2.5,0.1,100,0.6,2.42953429140513,"gain_loss_trans",NA,NA,"model8","nt"
"tl5.00_gl0.10_pr1.00_c100",5,0.1,100,0.8,0.990190118153519,"gain_loss_trans",NA,NA,"model8","nt"
"tl1.00_gl0.25_pr1.00_c100",1,0.25,100,0.5,13.2325688946031,"gain_loss_trans",NA,NA,"model8","nt"
"tl1.50_gl0.25_pr1.00_c100",1.5,0.25,100,0.5,9.71470771989862,"gain_loss_trans",NA,NA,"model8","nt"
"tl2.50_gl0.25_pr1.00_c100",2.5,0.25,100,0.7,9.50865251120324,"gain_loss_trans",NA,NA,"model8","nt"
"tl5.00_gl0.25_pr1.00_c100",5,0.25,100,0.6,11.265483458824,"gain_loss_trans",NA,NA,"model8","nt"
"tl1.00_gl0.50_pr1.00_c100",1,0.5,100,0.8,5.37825992569658,"gain_loss_trans",NA,NA,"model8","nt"
